assetid,assetname,classofasset,schemename,schemecode,sanctiondate,wage,Total Material,semiskilled,skilled,material,contingency,total,mandays
32004372455,#NAME?,IAY Houses,Construction of IAY House -IAY REG. NO. WB1930810,3214003009/IF/IAY/1619533,27-07-2017,14160,0,0,0,0,0  ,14160,
32004372471,IAY REG. NO. WB5647185,IAY Houses,Construction of IAY House -IAY REG. NO. WB5647185,3214003009/IF/IAY/1639200,21-07-2017,14340,0,0,0,0,0  ,14340,
32004372463,IAY REG. NO. WB4150828,IAY Houses,Construction of IAY House -IAY REG. NO. WB4150828,3214003009/IF/IAY/1632367,21-07-2017,14186,0,0,0,0,0  ,14186,
32004372451,REG. NO. WB5137160,IAY Houses,Construction of IAY House -IAY REG. NO. WB5137160,3214003009/IF/IAY/1608740,21-07-2017,14340,0,0,0,0,0  ,14340,
32004372436,IAY REG. NO. WB4443901,IAY Houses,Construction of IAY House -IAY REG. NO. WB4443901,3214003009/IF/IAY/1564416,07-08-2017,14568,0,0,0,0,0  ,14568,
32004372417,Construction of IAY House -IAY REG. NO. WB4452926,IAY Houses,Construction of IAY House -IAY REG. NO. WB4452926,3214003009/IF/IAY/1544963,07-08-2017,14898,0,0,0,0,0  ,14898,
32004372426,#NAME?,IAY Houses,Construction of IAY House -IAY REG. NO. WB2029072,3214003009/IF/IAY/1550586,27-07-2017,14160,0,0,0,0,0  ,14160,
32004372460,AY REG. NO. WB3409493,IAY Houses,Construction of IAY House -IAY REG. NO. WB3409493,3214003009/IF/IAY/1629891,27-07-2017,14160,0,0,0,0,0  ,14160,
32004372412,Construction of IAY House -IAY REG. NO. WB3924690,IAY Houses,Construction of IAY House -IAY REG. NO. WB3924690,3214003009/IF/IAY/1539909,07-08-2017,14516,0,0,0,0,0  ,14516,
32004372408,REG. NO. WB2632139,IAY Houses,Construction of IAY House -IAY REG. NO. WB2632139,3214003009/IF/IAY/1481818,21-07-2017,14384,0,0,0,0,0  ,14384,
32004372400,pmay house,IAY Houses,Construction of IAY House -IAY REG. NO. WB4276444,3214003009/IF/IAY/1277947,28-03-2017,15428,0,0,0,0,0  ,15428,
32004217917,LAND LEVELING OF SUDARSWAN SAHIS,Land Leveling,LAND LEVELING OF SUDARSWAN SAHIS,3214003009/LD/321002040797976,24-02-2018,93150,2792,0,2792,0,0  ,95942,
32004217783,WB4603553,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4603553,3214003009/IF/IAY/2082532,20-01-2018,17572,0,0,0,0,0  ,17572,
32004217427,WB4269327,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4269327,3214003009/IF/IAY/2083139,20-01-2018,17190,0,0,0,0,0  ,17190,
32004217214,LAND LEVELING OF AVIRAM MUDI AT LALPUR,Land Leveling,LAND LEVELING OF AVIRAM MUDI AT LALPUR,3214003009/LD/321002040793650,16-02-2018,187214,5790,0,5790,0,0  ,193004,
32004394030,PMAY-G REG. NO. WB4482969,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4482969,3214003009/IF/IAY/2077490,20-01-2018,17190,0,0,0,0,0  ,17190,
32004216736,LAND LEVELING OF MADHUSUDAN MANDAL,Land Leveling,LAND LEVELING OF MADHUSUDAN MANDAL,3214003009/LD/321002040775070,18-09-2017,78900,2295,0,2295,0,0  ,81195,
32004393189,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5637534,3214003009/IF/IAY/2070862,28-01-2018,17190,0,0,0,0,0  ,17190,
32004216671,LAND LEVELING OF SUSHANTA HANSDA,Land Leveling,LAND LEVELING OF SUSHANTA HANSDA,3214003009/LD/321002040775062,18-09-2017,86100,1215,0,1215,0,0  ,87315,
32004216642,WB4520566,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4520566,3214003009/IF/IAY/2038532,26-01-2018,16808,0,0,0,0,0  ,16808,
32004217697,WB4193507,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4193507,3214003009/IF/IAY/2082632,20-01-2018,17190,0,0,0,0,0  ,17190,
32004216559,WB5513776,IAY Houses,Construction of IAY House -IAY REG. NO. WB5513776,3214003009/IF/IAY/1637479,07-08-2017,17572,0,0,0,0,0  ,17572,
32004217319,WB5728289,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5728289,3214003009/IF/IAY/2449316,20-01-2018,17190,0,0,0,0,0  ,17190,
32004393156,PMAY-G REG. NO. WB4937110,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4937110,3214003009/IF/IAY/2070301,28-01-2018,17190,0,0,0,0,0  ,17190,
32004216446,Land Levelling Of Ismail Ansary,Land Leveling,Land Levelling Of Ismail Ansary,3214003009/LD/321002040737504,16-06-2017,16200,432,0,432,0,0  ,16632,
32004394313,PMAY-G REG. NO. WB1447423,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1447423,3214003009/IF/IAY/2081196,20-01-2018,17572,0,0,0,0,0  ,17572,
32004217804,LAND LEVELING OF GANESH MAHATO,Land Leveling,LAND LEVELING OF GANESH MAHATO,3214003009/LD/321002040797520,16-02-2018,39060,1172,0,1172,0,0  ,40232,
32004216408,Land Levelling Of Bhuban Gorain,Land Leveling,Land Levelling Of Bhuban Gorain,3214003009/LD/321002040737491,14-06-2017,18360,378,0,378,0,0  ,18738,
32004216410,WB4444028,IAY Houses,Construction of IAY House -IAY REG. NO. WB4444028,3214003009/IF/IAY/1544871,07-08-2017,17572,0,0,0,0,0  ,17572,
32004216392,WB4209840,IAY Houses,Construction of IAY House -IAY REG. NO. WB4209840,3214003009/IF/IAY/1354883,28-03-2017,16500,0,0,0,0,0  ,16500,
32004216423,Land Levelling Of Jagannath Paramanik,Land Leveling,Land Levelling Of Jagannath Paramanik,3214003009/LD/321002040737496,14-06-2017,12960,378,0,378,0,0  ,13338,
32004216378,Land Leveling Of Madanmohan Hembram,Land Leveling,Land Leveling Of Madanmohan Hembram,3214003009/LD/321002040737424,16-06-2017,24840,810,0,810,0,0  ,25650,
32004216384,Land Leveling Of Shitala Hembram,Land Leveling,Land Leveling Of Shitala Hembram,3214003009/LD/321002040737425,16-06-2017,22500,675,0,675,0,0  ,23175,
32004216368,WB5464435,IAY Houses,Construction of IAY House -IAY REG. NO. WB5464435,3214003009/IF/IAY/1299749,28-03-2017,15428,0,0,0,0,0  ,15428,
32004216359,Land Leveling Of Pranab Kr.Hembram,Land Leveling,Land Leveling Of Pranab Kr.Hembram,3214003009/LD/321002040737423,19-06-2017,25380,810,0,810,0,0  ,26190,
32004216356,WB5012416,IAY Houses,Construction of IAY House -IAY REG. NO. WB5012416,3214003009/IF/IAY/1291419,28-03-2017,15428,0,0,0,0,0  ,15428,
32004216393,Land Leveling Of Tapan Hansda,Land Leveling,Land Leveling Of Tapan Hansda,3214003009/LD/321002040737429,16-06-2017,27000,810,0,810,0,0  ,27810,
32004216372,Landlevelling Of Subhas Mahato,Earthen Bunding,Landlevelling Of Subhas Mahato,3214003009/LD/321002040737337,24-05-2017,79560,4410,0,2430,1980,0  ,83970,
32004216348,Land Leveling Of Adari Saren,Land Leveling,Land Leveling Of Adari Saren,3214003009/LD/321002040737324,19-06-2017,14940,540,0,540,0,0  ,15480,
32004216732,WB5699080,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5699080,3214003009/IF/IAY/2044398,26-01-2018,17190,0,0,0,0,0  ,17190,
32004216481,Land Levelling Of Gopal Ch Mahato,Land Leveling,Land Levelling Of Gopal Ch Mahato,3214003009/LD/321002040737627,18-09-2017,34200,540,0,540,0,0  ,34740,
32004216328,Land Leveling Of Bineswar Hansda,Land Leveling,Land Leveling Of Bineswar Hansda,3214003009/LD/321002040737024,19-06-2017,16200,540,0,540,0,0  ,16740,
32004216601,WB3815566,IAY Houses,Construction of IAY House -IAY REG. NO. WB3815566,3214003009/IF/IAY/1829348,07-08-2017,16808,0,0,0,0,0  ,16808,
32004216309,Land Lavelling Of Shambhunath Mahato,Land Leveling,Land Lavelling Of Shambhunath Mahato,3214003009/LD/321002040737002,13-07-2017,11880,0,0,0,0,0  ,11880,
32004216318,Land Leveling Of Dhiren Saren,Land Leveling,Land Leveling Of Dhiren Saren,3214003009/LD/321002040737021,24-05-2017,30600,2790,0,810,1980,0  ,33390,
32004216284,LAND LEVELING OF KARAMCHAND MAHATO AT MANGURIA,Land Leveling,LAND LEVELING OF KARAMCHAND MAHATO AT MANGURIA,3214003009/LD/321002040736989,02-06-2017,11880,351,0,351,0,0  ,12231,
32004216268,Landlevelling Of Sudhir Mahato,Land Leveling,Landlevelling Of Sudhir Mahato,3214003009/LD/321002040736942,18-05-2017,11250,270,270,0,0,0  ,11520,
32004216256,WB4238522,IAY Houses,Construction of IAY House -IAY REG. NO. WB4238522,3214003009/IF/IAY/1277332,24-02-2017,17800,0,0,0,0,0  ,17800,
32004216534,WB5500073,IAY Houses,Construction of IAY House -IAY REG. NO. WB5500073,3214003009/IF/IAY/1637299,07-08-2017,16808,0,0,0,0,0  ,16808,
32004216241,WB3985481,IAY Houses,Construction of IAY House -IAY REG. NO. WB3985481,3214003009/IF/IAY/1273232,04-04-2017,15274,0,0,0,0,0  ,15274,
32004216247,LAND LEVELING OF JALADHAR SING SARDAR,Land Leveling,LAND LEVELING OF JALADHAR SING SARDAR,3214003009/LD/321002040736797,14-06-2017,31140,540,0,540,0,0  ,31680,
32004214816,EXCAVATION OF ULLAS MAHATO HAPPA  ,Farm Pond,EXCAVATION OF ULLAS MAHATO HAPPA,3214003009/IF/22012034543034,21-09-2017,189360,1890,0,1890,0,0  ,191250,
32004216827,LAND LEVELING OF RABAN CH BESRA,Land Leveling,LAND LEVELING OF RABAN CH BESRA,3214003009/LD/321002040775627,09-10-2017,25920,810,0,810,0,0  ,26730,
32004214740, EXCAVATION OF RABIRANJAN MANDI HAPPA  ,Farm Pond,EXCAVATION OF RABIRANJAN MANDI HAPPA,3214003009/IF/22012034543025,21-09-2017,185760,5670,0,5670,0,0  ,191430,
32004214397,EXCAVATION OF ANIL KUMAR MAHATO HAPPA,Farm Pond,EXCAVATION OF ANIL KUMAR MAHATO HAPPA,3214003009/IF/22012034540396,21-09-2017,374732,5400,0,5400,0,0  ,380132,
32004214354,Farmpond Of Sukumar Ray  Work Start Date2/10/20,Farm Pond,Farmpond Of Sukumar Ray,3214003009/IF/22012034413285,17-10-2017,185760,5670,0,5670,0,0  ,191430,
32004210607,WB4185493,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4185493,3214003009/IF/IAY/2075840,30-01-2018,17190,0,0,0,0,0  ,17190,
32004216337,Land Leveling Of Jiten Mandal,Land Leveling,Land Leveling Of Jiten Mandal,3214003009/LD/321002040737326,18-09-2017,16200,540,0,540,0,0  ,16740,
32004210678,WB4185719,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4185719,3214003009/IF/IAY/2077591,20-01-2018,17190,0,0,0,0,0  ,17190,
32004216294,LAND LEVELING OF ADHAR HANSDA AT MANGURIA,Land Leveling,LAND LEVELING OF ADHAR HANSDA AT MANGURIA,3214003009/LD/321002040736995,02-06-2017,11880,378,0,378,0,0  ,12258,
32004210578,WB4149753,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4149753,3214003009/IF/IAY/2076643,30-01-2018,17190,0,0,0,0,0  ,17190,
32004214849,EXCAVATION OF DURJODHAN SAREN HAPPA AT MANGURIA VII  ,Farm Pond,EXCAVATION OF DURJODHAN SAREN HAPPA AT MANGURIA VII,3214003009/IF/22012034550250,09-10-2017,200160,6210,0,6210,0,0  ,206370,
32004210551,WB4114951,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4114951,3214003009/IF/IAY/2070485,20-01-2018,17190,0,0,0,0,0  ,17190,
32004210566,WB4128192,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4128192,3214003009/IF/IAY/2078286,20-01-2018,17190,0,0,0,0,0  ,17190,
32004210502,WB4063568,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4063568,3214003009/IF/IAY/2351866,20-01-2018,17190,0,0,0,0,0  ,17190,
32004210521,WB4063616,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4063616,3214003009/IF/IAY/2076311,30-01-2018,17190,0,0,0,0,0  ,17190,
32004210463,WB3997057,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3997057,3214003009/IF/IAY/2075791,20-01-2018,16808,0,0,0,0,0  ,16808,
32004210350,WB3160831,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3160831,3214003009/IF/IAY/2043713,20-01-2018,16808,0,0,0,0,0  ,16808,
32004210478,WB4063331,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4063331,3214003009/IF/IAY/2078297,20-01-2018,17190,0,0,0,0,0  ,17190,
32004210288,WB2713437,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2713437,3214003009/IF/IAY/2449242,20-01-2018,17954,0,0,0,0,0  ,17954,
32004210594,WB4152257,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4152257,3214003009/IF/IAY/2079032,20-01-2018,17190,0,0,0,0,0  ,17190,
32004210133,WB1484196,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1484196,3214003009/IF/IAY/2076651,20-01-2018,17190,0,0,0,0,0  ,17190,
32004210421,WB3993710,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3993710,3214003009/IF/IAY/2449395,20-01-2018,17190,0,0,0,0,0  ,17190,
32004210302,WB2742966,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2742966,3214003009/IF/IAY/2078175,20-01-2018,17190,0,0,0,0,0  ,17190,
32004210077,PMAY-G REG. NO. WB1491140,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1491140,3214003009/IF/IAY/2080523,28-01-2018,17190,0,0,0,0,0  ,17190,
32004210035,WB2814786,IAY Houses,Construction of IAY House -IAY REG. NO. WB2814786,3214003009/IF/IAY/1503765,21-07-2017,15280,0,0,0,0,0  ,15280,
32004210015,WB2280568,IAY Houses,Construction of IAY House -IAY REG. NO. WB2280568,3214003009/IF/IAY/1589546,07-08-2017,16680,0,0,0,0,0  ,16680,
32004210372,WB3498439,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3498439,3214003009/IF/IAY/2039353,20-01-2018,16808,0,0,0,0,0  ,16808,
32004209016,Land Lavelling Of Tarapada Hansda,Land Leveling,Land Lavelling Of Tarapada Hansda,3214003009/LD/321002040737004,14-06-2017,9900,270,0,270,0,0  ,10170,
32004208975,Land Lavelling Of Gurupada Paramanik,Land Leveling,Land Lavelling Of Gurupada Paramanik,3214003009/LD/321002040736999,20-06-2017,9900,270,0,270,0,0  ,10170,
32004208999,Landlevelling Of Subhas Mahato,Land Leveling,Landlevelling Of Subhas Mahato,3214003009/LD/321002040736911,24-05-2017,14040,405,0,405,0,0  ,14445,
32004210536,WB4114921,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4114921,3214003009/IF/IAY/2078219,28-01-2018,17190,0,0,0,0,0  ,17190,
32004210261,WB2615965,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2615965,3214003009/IF/IAY/2076842,20-01-2018,17572,0,0,0,0,0  ,17572,
32004207544,Land Levelling Of Purnima Banerjee,Land Leveling,Land Levelling Of Purnima Banerjee,3214003009/LD/321002040737487,16-06-2017,12600,378,0,378,0,0  ,12978,
32004209863,IAY REG. NO. WB3732956,IAY Houses,Construction of IAY House -IAY REG. NO. WB3732956,3214003009/IF/IAY/1267461,28-03-2017,17100,0,0,0,0,0  ,17100,
32004207511,Land Lavelling Of Kashinath Rajak,Land Leveling,Land Lavelling Of Kashinath Rajak,3214003009/LD/321002040736997,02-06-2017,11880,351,0,351,0,0  ,12231,
32004207503,Land Leveling Of Ashok Mandal,Land Leveling,Land Leveling Of Ashok Mandal,3214003009/LD/321002040737328,18-09-2017,17100,540,0,540,0,0  ,17640,
32004207459,Land Leveling Of Anil Mudi,Land Leveling,Land Leveling Of Anil Mudi,3214003009/LD/321002040737325,16-06-2017,15840,540,0,540,0,0  ,16380,
32004207447,Land Leveling of Sumitra Murmu at Pratappur,Land Leveling,Land Leveling of Sumitra Murmu at Pratappur,3214003009/LD/321002040737020,24-05-2017,40680,3060,0,1080,1980,0  ,43740,
32004207519,Landlevelling Of Biswanath Mahato,Land Leveling,Landlevelling Of Biswanath Mahato,3214003009/LD/321002040736890,18-05-2017,10800,270,0,270,0,0  ,11070,
32004207534,Land Leveling Of Chand Ratan Mandi,Land Leveling,Land Leveling Of Chand Ratan Mandi,3214003009/LD/321002040737018,24-05-2017,43200,3384,0,1404,1980,0  ,46584,
32004207526,Land Lavelling Of Bhabataran Rajak,Land Leveling,Land Lavelling Of Bhabataran Rajak ,3214003009/LD/321002040736998,14-06-2017,11880,351,0,351,0,0  ,12231,
32004207373,Land Lavelling Of Tanmoy Hansda,Land Leveling,Land Lavelling Of Tanmoy Hansda,3214003009/LD/321002040736993,14-06-2017,9900,270,0,270,0,0  ,10170,
32004207380,Land Lavelling Of Ashit Mahato,Land Leveling,Land Lavelling Of Ashit Mahato,3214003009/LD/321002040736994,02-06-2017,10800,270,0,270,0,0  ,11070,
32004207357,Landlevelling Of Khirod Mahato,Land Leveling,Landlevelling Of Khirod Mahato,3214003009/LD/321002040736956,24-05-2017,15120,2520,0,540,1980,0  ,17640,
32004216330,WB4343460,IAY Houses,Construction of IAY House -IAY REG. NO. WB4343460,3214003009/IF/IAY/1279047,28-03-2017,15428,0,0,0,0,0  ,15428,
32004207567,LAND LEVELING OF TAPAN MAHATO,Land Leveling,LAND LEVELING OF TAPAN MAHATO,3214003009/LD/321002040798270,16-02-2018,177700,3950,0,3950,0,0  ,181650,
32004216344,WB4484636,IAY Houses,Construction of IAY House -IAY REG. NO. WB4484636,3214003009/IF/IAY/1281456,28-03-2017,15428,0,0,0,0,0  ,15428,
32004207311,Landlevelling Of Dipak Kr. Mahato,Land Leveling,Landlevelling Of Dipak Kr. Mahato,3214003009/LD/321002040736907,14-06-2017,13500,405,0,405,0,0  ,13905,
32004207362,Landlevelling Of Bhaskar Mahato,Land Leveling,Landlevelling Of Bhaskar Mahato,3214003009/LD/321002040736909,18-05-2017,10620,270,0,270,0,0  ,10890,
32004207412,Land Lavelling Of Gakul Mahato,Land Leveling,Land Lavelling Of Gakul Mahato,3214003009/LD/321002040736990,14-06-2017,10800,324,0,324,0,0  ,11124,
32004207306,Landlevelling Of Subhas Mahato,Land Leveling,Landlevelling Of Subhas Mahato,3214003009/LD/321002040736896,02-06-2017,10800,270,0,270,0,0  ,11070,
32004207294,Landlevelling Of Shasanka Mahato,Land Leveling,Landlevelling Of Shasanka Mahato,3214003009/LD/321002040736880,14-06-2017,15120,540,0,540,0,0  ,15660,
32004210088,PMAY-G REG. NO. WB1491919,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1491919,3214003009/IF/IAY/2080816,28-01-2018,17572,0,0,0,0,0  ,17572,
32004207127,Landlevelling Of Kashinatha Mahato,Land Leveling,Landlevelling Of Kashinatha Mahato ,3214003009/LD/321002040736795,02-06-2017,42840,1080,0,1080,0,0  ,43920,
32004207270,Landlevelling Of Ranjit Singsardar,Land Leveling,Landlevelling Of Ranjit Singsardar,3214003009/LD/321002040736799,02-06-2017,44280,1215,0,1215,0,0  ,45495,
32004206913,Land Leveling Of Barun Roy,Land Leveling,Land Leveling Of Barun Roy,3214003009/LD/321002040736593,14-06-2017,81000,2430,0,2430,0,0  ,83430,
32004206896,Land Leveling Of Sibhaprasad Mandal,Land Leveling,Land Leveling Of Sibhaprasad Mandal,3214003009/LD/321002040736592,16-02-2018,93012,2700,0,2700,0,0  ,95712,
32004206820,Land Leveling Of Bijoy Roy,Land Leveling,Land Leveling Of Bijoy Roy,3214003009/LD/321002040736589,14-06-2017,99127,2316,0,2316,0,0  ,101443,
32004207278,Landlevelling Of Bhivisan Mahato,Land Leveling,Landlevelling Of Bhivisan Mahato,3214003009/LD/321002040736874,14-06-2017,11880,351,0,351,0,0  ,12231,
32004207069,Landlevelling Of Suttraghanna Mahato,Land Leveling,Landlevelling Of Suttraghanna Mahato,3214003009/LD/321002040736792,02-06-2017,40500,1188,0,1188,0,0  ,41688,
32003651978,Jagadish Rajak Happa,Farm Pond,EXCAVATION OF JAGADISH RAJAK HAPPA,3214003009/IF/22012034462112,11-05-2017,93240,4680,0,2700,1980,0  ,97920,
32003608119,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB5768216,3214003009/IF/IAY/1640664,07-08-2017,15384,0,0,0,0,0  ,15384,
32003608022,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB3507109,3214003009/IF/IAY/1559335,07-08-2017,17602,0,0,0,0,0  ,17602,
32003607995,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1581553,3214003009/IF/IAY/1548223,07-08-2017,15288,0,0,0,0,0  ,15288,
32003607913,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1178508,3214003009/IF/IAY/1488544,21-07-2017,17440,0,0,0,0,0  ,17440,
32003607879,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB5583332,3214003009/IF/IAY/1356649,28-03-2017,15120,0,0,0,0,0  ,15120,
32003607843,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB4520708,3214003009/IF/IAY/1355208,24-02-2017,15465,0,0,0,0,0  ,15465,
32003607795,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB5661088,3214003009/IF/IAY/1330038,24-02-2017,15120,0,0,0,0,0  ,15120,
32004207324,Landlevelling Of Ganesh Kaiborta,Land Leveling,Landlevelling Of Ganesh Kaiborta,3214003009/LD/321002040736946,18-05-2017,10800,270,0,270,0,0  ,11070,
32003607601,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB4342744,3214003009/IF/IAY/1279037,24-02-2017,17100,0,0,0,0,0  ,17100,
32003605537,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1477822,3214003009/IF/IAY/2414079,28-01-2018,17190,0,0,0,0,0  ,17190,
32003605469,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4209922,3214003009/IF/IAY/2078163,20-01-2018,17763,0,0,0,0,0  ,17763,
32003605467,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3428030,3214003009/IF/IAY/2077011,20-01-2018,17763,0,0,0,0,0  ,17763,
32003605462,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3977792,3214003009/IF/IAY/2075733,30-01-2018,17190,0,0,0,0,0  ,17190,
32004010957,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1875250,3214003009/IF/IAY/1203187,04-04-2017,12908,0,0,0,0,0  ,12908,
32003605530,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4314021,3214003009/IF/IAY/2082174,20-01-2018,17763,0,0,0,0,0  ,17763,
32003605400,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB4064229,3214003009/IF/IAY/1274642,28-03-2017,15120,0,0,0,0,0  ,15120,
32003605436,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5491064,3214003009/IF/IAY/2069088,20-01-2018,17763,0,0,0,0,0  ,17763,
32003605395,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB3828550,3214003009/IF/IAY/1270293,28-03-2017,17100,0,0,0,0,0  ,17100,
32003605386,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB3266789,3214003009/IF/IAY/1254081,28-03-2017,16192,0,0,0,0,0  ,16192,
32003605376,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB2453027,3214003009/IF/IAY/1231366,04-04-2017,15120,0,0,0,0,0  ,15120,
32003605367,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1342830,3214003009/IF/IAY/1177913,28-03-2017,15120,0,0,0,0,0  ,15120,
32003605363,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1320407,3214003009/IF/IAY/1176262,28-03-2017,15120,0,0,0,0,0  ,15120,
32004207350,Landlevelling Of Banshidhar Mahato,Land Leveling,Landlevelling Of Banshidhar Mahato,3214003009/LD/321002040736951,18-05-2017,14040,540,0,540,0,0  ,14580,
32003605342,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1238121,3214003009/IF/IAY/1170754,24-02-2017,15656,0,0,0,0,0  ,15656,
32004207285,Landlevelling Of Prabhas Mahato,Land Leveling,Landlevelling Of Prabhas Mahato,3214003009/LD/321002040736882,18-05-2017,11700,270,270,0,0,0  ,11970,
32003433948,IF/IAY/1572082,IAY Houses,Construction of IAY House -IAY REG. NO. WB5045915,3214003009/IF/IAY/1572082,21-07-2017,15832,0,0,0,0,0  ,15832,
32004207341,Landlevelling Of Nabakumar Mahato,Land Leveling,Landlevelling Of Nabakumar Mahato,3214003009/LD/321002040736964,18-05-2017,9900,270,270,0,0,0  ,10170,
32003433889,IF/IAY/1563949,IAY Houses,Construction of IAY House -IAY REG. NO. WB4311869,3214003009/IF/IAY/1563949,07-08-2017,17624,0,0,0,0,0  ,17624,
32003433826,IF/IAY/1543583,IAY Houses,Construction of IAY House -IAY REG. NO. WB4301600,3214003009/IF/IAY/1543583,21-07-2017,17268,0,0,0,0,0  ,17268,
32003433832,IF/IAY/1544562,IAY Houses,Construction of IAY House -IAY REG. NO. WB4404527,3214003009/IF/IAY/1544562,07-08-2017,17220,0,0,0,0,0  ,17220,
32004207332,Landlevelling Of Rabilochan Mahato,Land Leveling,Landlevelling Of Rabilochan Mahato,3214003009/LD/321002040736943,18-05-2017,10350,270,270,0,0,0  ,10620,
32003433809,IF/IAY/1542553,IAY Houses,Construction of IAY House -IAY REG. NO. WB4196479,3214003009/IF/IAY/1542553,07-08-2017,17984,0,0,0,0,0  ,17984,
32003433817,IF/IAY/1542691,IAY Houses,Construction of IAY House -IAY REG. NO. WB4209901,3214003009/IF/IAY/1542691,07-08-2017,17624,0,0,0,0,0  ,17624,
32003433821,IF/IAY/1543201,IAY Houses,Construction of IAY House -IAY REG. NO. WB4258500,3214003009/IF/IAY/1543201,21-07-2017,17954,0,0,0,0,0  ,17954,
32003433788,IF/IAY/1542169,IAY Houses,Construction of IAY House -IAY REG. NO. WB4152112,3214003009/IF/IAY/1542169,07-08-2017,17624,0,0,0,0,0  ,17624,
