assetid,assetname,classofasset,schemename,schemecode,sanctiondate,wage,semiskilled,skilled,material,contingency,total,mandays
32002852708,Construction of IAY House -IAY REG. NO. WB-13-010-005-008/101635,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-008/101635,3213010005/IF/IAY/673769,07-10-2015,16720,0,0,0,0  ,16720,
32002852649,Construction of IAY House -IAY REG. NO. WB-13-010-005-009/101826,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-009/101826,3213010005/IF/IAY/667918,21-09-2015,16720,0,0,0,0  ,16720,
32002852671,Construction of IAY House -IAY REG. NO. WB-13-010-005-008/101638,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-008/101638,3213010005/IF/IAY/673173,07-10-2015,16720,0,0,0,0  ,16720,
32002852631,Construction of IAY House -IAY REG. NO. WB-13-010-005-007/101052,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-007/101052,3213010005/IF/IAY/667852,21-09-2015,16764,0,0,0,0  ,16764,
32002852623,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/1N87,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/1N87,3213010005/IF/IAY/667833,21-09-2015,16868,0,0,0,0  ,16868,
32002852715,Construction of IAY House -IAY REG. NO. WB-13-010-005-008/101643,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-008/101643,3213010005/IF/IAY/673823,07-10-2015,16720,0,0,0,0  ,16720,
32002852604,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/1N17,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/1N17,3213010005/IF/IAY/667770,21-09-2015,16868,0,0,0,0  ,16868,
32002852607,Construction of IAY House -IAY REG. NO. WB-13-010-005-009/101795,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-009/101795,3213010005/IF/IAY/667831,21-09-2015,16544,0,0,0,0  ,16544,
32002852696,Construction of IAY House -IAY REG. NO. WB-13-010-005-008/1N68,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-008/1N68,3213010005/IF/IAY/673555,07-10-2015,16584,0,0,0,0  ,16584,
32002852591,Construction of IAY House -IAY REG. NO. WB-13-010-005-011/102733,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-011/102733,3213010005/IF/IAY/667691,21-09-2015,16016,0,0,0,0  ,16016,
32002852588,Construction of IAY House -IAY REG. NO. WB-13-010-005-007/100908,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-007/100908,3213010005/IF/IAY/667690,21-09-2015,16768,0,0,0,0  ,16768,
32002852595,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/1N117,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/1N117,3213010005/IF/IAY/667726,21-09-2015,16908,0,0,0,0  ,16908,
32002852580,Construction of IAY House -IAY REG. NO. WB-13-010-005-009/1N14,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-009/1N14,3213010005/IF/IAY/667518,21-09-2015,16916,0,0,0,0  ,16916,
32002852597,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/1N18,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/1N18,3213010005/IF/IAY/667727,21-09-2015,16840,0,0,0,0  ,16840,
32002852703,Construction of IAY House -IAY REG. NO. WB-13-010-005-005/100600,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-005/100600,3213010005/IF/IAY/673652,07-10-2015,16720,0,0,0,0  ,16720,
32002852561,Construction of IAY House -IAY REG. NO. WB-13-010-005-003/100087,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-003/100087,3213010005/IF/IAY/664823,14-09-2015,16720,0,0,0,0  ,16720,
32002852558,Construction of IAY House -IAY REG. NO. WB-13-010-005-009/101904,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-009/101904,3213010005/IF/IAY/664795,14-09-2015,17032,0,0,0,0  ,17032,
32002852563,Construction of IAY House -IAY REG. NO. WB-13-010-005-003/100307,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-003/100307,3213010005/IF/IAY/664855,14-09-2015,16720,0,0,0,0  ,16720,
32002852665,Construction of IAY House -IAY REG. NO. WB-13-010-005-009/101769,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-009/101769,3213010005/IF/IAY/667940,21-09-2015,16812,0,0,0,0  ,16812,
32002852569,Construction of IAY House -IAY REG. NO. WB-13-010-005-001/99428,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-001/99428,3213010005/IF/IAY/664975,14-09-2015,16732,0,0,0,0  ,16732,
32002852687,Construction of IAY House -IAY REG. NO. WB-13-010-005-005/100465,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-005/100465,3213010005/IF/IAY/673340,07-10-2015,16720,0,0,0,0  ,16720,
32002852911,Construction of IAY House -IAY REG. NO. WB-13-010-005-005/100668,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-005/100668,3213010005/IF/IAY/679208,30-10-2015,16720,0,0,0,0  ,16720,
32002852553,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/99552,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/99552,3213010005/IF/IAY/664753,14-09-2015,16720,0,0,0,0  ,16720,
32002852585,Construction of IAY House -IAY REG. NO. WB-13-010-005-014/103295,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-014/103295,3213010005/IF/IAY/667648,21-09-2015,16720,0,0,0,0  ,16720,
32002852368,Construction of IAY House -IAY REG. NO. WB-13-010-005-001/1N51,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-001/1N51,3213010005/IF/IAY/664685,14-09-2015,16732,0,0,0,0  ,16732,
32002852640,Construction of IAY House -IAY REG. NO. WB-13-010-005-007/101277,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-007/101277,3213010005/IF/IAY/667853,21-09-2015,16720,0,0,0,0  ,16720,
32002852302,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/1N92,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/1N92,3213010005/IF/IAY/474907,22-12-2015,16768,0,0,0,0  ,16768,
32002852296,Construction of IAY House -IAY REG. NO. WB-13-010-005-006/100943,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-006/100943,3213010005/IF/IAY/474906,22-12-2015,16768,0,0,0,0  ,16768,
32002852292,Construction of IAY House -IAY REG. NO. WB-13-010-005-007/101175,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-007/101175,3213010005/IF/IAY/470888,22-12-2015,16720,0,0,0,0  ,16720,
32002852274,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/99666,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/99666,3213010005/IF/IAY/466825,22-12-2015,16720,0,0,0,0  ,16720,
32002852357,Construction of IAY House -IAY REG. NO. WB-13-010-005-012/103203,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-012/103203,3213010005/IF/IAY/476288,22-12-2015,16736,0,0,0,0  ,16736,
32002843335,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/1N58,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/1N58,3213010005/IF/IAY/466822,22-12-2015,16720,0,0,0,0  ,16720,
32002843333,Construction of IAY House -IAY REG. NO. WB-13-010-005-008/0N4,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-008/0N4,3213010005/IF/IAY/466819,22-12-2015,16720,0,0,0,0  ,16720,
32002843332,Construction of IAY House -IAY REG. NO. WB-13-010-005-003/99965,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-003/99965,3213010005/IF/IAY/466818,22-12-2015,16752,0,0,0,0  ,16752,
32002843331,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/102395,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/102395,3213010005/IF/IAY/466816,22-12-2015,16892,0,0,0,0  ,16892,
32002843334,Construction of IAY House -IAY REG. NO. WB-13-010-005-009/102040,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-009/102040,3213010005/IF/IAY/466821,22-12-2015,16924,0,0,0,0  ,16924,
32002843330,Construction of IAY House -IAY REG. NO. WB-13-010-005-013/102996,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-013/102996,3213010005/IF/IAY/466813,22-12-2015,16736,0,0,0,0  ,16736,
32002843336,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/99607,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/99607,3213010005/IF/IAY/466824,22-12-2015,16768,0,0,0,0  ,16768,
32002843327,Construction of IAY House -IAY REG. NO. WB-13-010-005-014/0N26,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-014/0N26,3213010005/IF/IAY/466809,22-12-2015,16720,0,0,0,0  ,16720,
32002843326,Construction of IAY House -IAY REG. NO. WB-13-010-005-014/0N28,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-014/0N28,3213010005/IF/IAY/466804,22-12-2015,16720,0,0,0,0  ,16720,
32002843324,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/99929,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/99929,3213010005/IF/IAY/466802,22-12-2015,16720,0,0,0,0  ,16720,
32002843328,Construction of IAY House -IAY REG. NO. WB-13-010-005-012/102772,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-012/102772,3213010005/IF/IAY/466810,22-12-2015,16880,0,0,0,0  ,16880,
32002843322,Construction of IAY House -IAY REG. NO. WB-13-010-005-012/102821,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-012/102821,3213010005/IF/IAY/464670,22-12-2015,16740,0,0,0,0  ,16740,
32002843319,Construction of IAY House -IAY REG. NO. WB-13-010-005-007/101260,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-007/101260,3213010005/IF/IAY/462030,18-12-2015,16720,0,0,0,0  ,16720,
32002843318,Construction of IAY House -IAY REG. NO. WB-13-010-005-006/100914,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-006/100914,3213010005/IF/IAY/462029,18-12-2015,16768,0,0,0,0  ,16768,
32002852542,3213010005/IF/IAY/664686,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-003/0N23,3213010005/IF/IAY/664686,14-09-2015,16720,0,0,0,0  ,16720,
32002843315,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/1N72,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/1N72,3213010005/IF/IAY/462026,18-12-2015,16932,0,0,0,0  ,16932,
32002843317,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/1N44,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/1N44,3213010005/IF/IAY/462028,18-12-2015,16768,0,0,0,0  ,16768,
32002843321,Construction of IAY House -IAY REG. NO. WB-13-010-005-008/101571,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-008/101571,3213010005/IF/IAY/462031,18-12-2015,16720,0,0,0,0  ,16720,
32002843313,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/102439,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/102439,3213010005/IF/IAY/462024,18-12-2015,16864,0,0,0,0  ,16864,
32002843311,Construction of IAY House -IAY REG. NO. WB-13-010-005-011/102734,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-011/102734,3213010005/IF/IAY/462022,18-12-2015,16408,0,0,0,0  ,16408,
32002852365,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/102376,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/102376,3213010005/IF/IAY/560177,22-12-2015,16996,0,0,0,0  ,16996,
32002843300,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/1N34,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/1N34,3213010005/IF/IAY/462011,18-12-2015,16720,0,0,0,0  ,16720,
32002843305,Construction of IAY House -IAY REG. NO. WB-13-010-005-011/102588,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-011/102588,3213010005/IF/IAY/462016,18-12-2015,16720,0,0,0,0  ,16720,
32002843288,Construction of IAY House -IAY REG. NO. WB-13-010-005-001/99506,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-001/99506,3213010005/IF/IAY/445674,30-11-2015,16732,0,0,0,0  ,16732,
32002843292,Construction of IAY House -IAY REG. NO. WB-13-010-005-005/100540,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-005/100540,3213010005/IF/IAY/445678,30-11-2015,16720,0,0,0,0  ,16720,
32002843280,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/1N9,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/1N9,3213010005/IF/IAY/442653,30-11-2015,16744,0,0,0,0  ,16744,
32002843286,Construction of IAY House -IAY REG. NO. WB-13-010-005-009/101779,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-009/101779,3213010005/IF/IAY/442655,30-11-2015,16720,0,0,0,0  ,16720,
32002843270,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/0N154,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/0N154,3213010005/IF/IAY/442651,30-11-2015,16720,0,0,0,0  ,16720,
32002843265,"	Construction of IAY House -IAY REG. NO. WB-13-010-005-012/102865",IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-012/102865,3213010005/IF/IAY/442650,30-11-2015,16720,0,0,0,0  ,16720,
32002843259,Construction of IAY House -IAY REG. NO. WB-13-010-005-011/102633,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-011/102633,3213010005/IF/IAY/442649,30-11-2015,16740,0,0,0,0  ,16740,
32002843276,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/102346,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/102346,3213010005/IF/IAY/442652,30-11-2015,16936,0,0,0,0  ,16936,
32002843255,"	Construction of IAY House -IAY REG. NO. WB-13-010-005-013/102964",IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-013/102964,3213010005/IF/IAY/442646,30-11-2015,16720,0,0,0,0  ,16720,
32002843248,Construction of IAY House -IAY REG. NO. WB-13-010-005-003/100069,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-003/100069,3213010005/IF/IAY/442644,30-11-2015,16720,0,0,0,0  ,16720,
32002843233,Construction of IAY House -IAY REG. NO. WB-13-010-005-003/100244,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-003/100244,3213010005/IF/IAY/442643,30-11-2015,16720,0,0,0,0  ,16720,
32002843303,Construction of IAY House -IAY REG. NO. WB-13-010-005-013/103107,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-013/103107,3213010005/IF/IAY/462014,18-12-2015,16736,0,0,0,0  ,16736,
32002843226,Construction of IAY House -IAY REG. NO. WB-13-010-005-004/100488,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-004/100488,3213010005/IF/IAY/426683,24-11-2015,16720,0,0,0,0  ,16720,
32002843258,Construction of IAY House -IAY REG. NO. WB-13-010-005-013/102976,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-013/102976,3213010005/IF/IAY/442647,30-11-2015,16744,0,0,0,0  ,16744,
32002843219,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/99669,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/99669,3213010005/IF/IAY/426682,24-11-2015,16760,0,0,0,0  ,16760,
32002843152,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/99664,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/99664,3213010005/IF/IAY/426679,24-11-2015,16720,0,0,0,0  ,16720,
32002843118,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/99731 (3213010005/IF/IAY/418644),IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/99731,3213010005/IF/IAY/418644,16-11-2015,16720,0,0,0,0  ,16720,
32002743100,Re-excavation of Alipur Bauri Gore.,Desilting,Re-excavation of Alipur Bauri Gore.,3213010005/WH/203030357086,01-02-2016,226131,0,8479,0,0  ,234610,
32002743098,Re-excavation of Biur Jaruli Pukur,Desilting,Re-excavation of Biur Jaruli Pukur.,3213010005/WH/203030357077,01-02-2016,230122,0,8630,0,0  ,238752,
32002743097,Re-excavation of Patit Napit Pukur.,Renovation,Re-excavation of Patit Napit Pukur.,3213010005/WH/203030357074,16-06-2015,203061,0,7422,0,0  ,210483,
32002843124,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/99580,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/99580,3213010005/IF/IAY/426678,24-11-2015,16720,0,0,0,0  ,16720,
32002843199,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/99879,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/99879,3213010005/IF/IAY/426680,24-11-2015,16768,0,0,0,0  ,16768,
32002743093,Re-excavation of Telur Kali Gore.,Desilting,Re-excavation of  Telur Kali Gore.,3213010005/WH/203030357069,20-11-2015,273522,0,10257,0,0  ,283779,
32002743095,Re-excavation of Alipur Baro Bukur Gore Pukur.,Desilting,Re-excavation of Alipur Baro Bukur Gore Pukur.,3213010005/WH/203030357070,15-06-2015,251060,0,9435,0,0  ,260495,
32002743089,Re-excavation of Telur Baro Pukur.,Desilting,Re-excavation of Telur Baro Pukur.,3213010005/WH/203030357068,25-02-2016,264411,0,9915,0,0  ,274326,
32002743086,Re-excavation of Betur Morol Pukur With Bath Ghat.,Desilting,Re-excavation of Betur Morol Pukur With Bath Ghat. ,3213010005/WH/203030357063,15-12-2015,302081,0,11328,6600,0  ,320009,
32002743087,Re-excavation of Lalbandh Shankar Pukur.,Desilting,Re-excavation of Lalbandh Shankar Pukur.,3213010005/WH/203030357066,17-11-2015,229962,0,8624,0,0  ,238586,
32002743084,Re-excavation of Patit Tenteri pukur.,Desilting,Re-excavation of Patit Tenteri pukur.,3213010005/WH/203030357059,20-11-2015,303993,0,11399,0,0  ,315392,
32002743083,Re-excavation of Alipur Manbod Gore.,Desilting,Re-excavation of Alipur Manbod Gore.,3213010005/WH/203030357054,01-02-2016,186240,0,6984,0,0  ,193224,
32002843329,Construction of IAY House -IAY REG. NO. WB-13-010-005-013/102982,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-013/102982,3213010005/IF/IAY/466812,22-12-2015,16736,0,0,0,0  ,16736,
32002743081,Re-excavation of Biur Mannangore.,Desilting,Re-excavation of Biur Mannangore.,3213010005/WH/203030357014,18-02-2016,326633,1302,10946,0,0  ,338881,
32002743080,Const. of Bath Ghat at Patit Tenteri Pukur .,Desilting,Const. of Bath Ghat at Patit Tenteri Pukur .,3213010005/WH/203030353235,20-10-2014,10855,0,0,0,0  ,10855,
32002843308,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/0N42,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-010/0N42,3213010005/IF/IAY/462019,18-12-2015,16768,0,0,0,0  ,16768,
32002743078,Const. of Concrete Rd. from Betur Saro Pukur to Maszidtala,Cement Concrete,Const. of Concrete Rd. from Betur Saro Pukur to Maszidtala,3213010005/RC/320201060298218,10-02-2016,38628,26100,4437,0,0  ,69165,
32002743077,Const. of Concrete Rd. from Biur Shibtala to Telur Pry School,Cement Concrete,Const. of Concrete Rd. from Biur Shibtala to Telur Pry School,3213010005/RC/320201060298217,10-02-2016,37932,27840,2349,0,0  ,68121,
32002743079,Const. of Concrete Rd. from Alipur Sadhan Sahas House to Goyla Pukur I.C.D.S Centre,Cement Concrete,Const. of Concrete Rd. from Alipur Sadhan Sahas House to Goyla Pukur I.C.D.S Centre ,3213010005/RC/320201060298220,10-02-2016,38628,26100,4437,0,0  ,69165,
32002852281,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/1N199,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-002/1N199,3213010005/IF/IAY/470887,22-12-2015,16720,0,0,0,0  ,16720,
32002742958,Construction of Concrete Rd. from Goutam Dey to Madan Bose House.,Cement Concrete,Construction of Concrete Rd. from Goutam Dey to Madan Bose House.,3213010005/RC/320201060293837,02-02-2016,39498,2088,29145,0,0  ,70731,
32002742959,Const. of Concrete Road from Patit Hattala to High School.,Cement Concrete,Const. of Concrete Road from Patit Hattala to High School.,3213010005/RC/320201060298211,10-02-2016,35322,26100,2088,0,0  ,63510,
32002742956,Imp. of Earthen Rd. from Danna Ganguli Pukur to Cannel Bridge.,Earthern road,Imp. of Earthen Rd. from Danna Ganguli Pukur to Cannel Bridge.,3213010005/RC/320201060258721,25-06-2015,937616,0,34745,0,0  ,972361,
32002742963,Const. of Concrete Rd from Bhutura Swapan Ghoshs Shop to Bagdi Para End Sima.,Cement Concrete,Const. of Concrete Rd from Bhutura Swapan Ghoshs Shop to Bagdi Para End Sima.,3213010005/RC/320201060298215,10-02-2016,37410,21228,8613,0,0  ,67251,
32002743096,Re-excavation of Konnagar Roy Pukur.,Desilting,Re-excavation of Konnagar Roy Pukur.,3213010005/WH/203030357072,17-11-2015,309477,0,11605,8400,0  ,329482,
32002742949,Imp. Of Moorum Rd. from Tajchak Kabirajpara to Basudebpur I.C.D.S via Khadimpara.,Sand Moram,Imp. Of Moorum Rd. from Tajchak Kabirajpara to Basudebpur I.C.D.S via Khadimpara.,3213010005/RC/320201060216340,01-02-2016,18792,0,8265,0,0  ,27057,
32002742948,Imp. Of Moorum Rd. from Danna more to Paharpur canel .,Sand Moram,Imp. Of Moorum Rd. from Danna more to Paharpur canel .,3213010005/RC/320201060216339,01-02-2016,18792,0,7482,185445,0  ,211719,
32002742952,Imp. Of Moorum Rd. from Patit Lagardanga to High School.,Sand Moram,Imp. Of Moorum Rd. from Patit Lagardanga to High School.,3213010005/RC/320201060216350,01-02-2016,19488,3828,3654,0,0  ,26970,
32002742945,Imp. Of Earthen& Moorum Rd. from Telur Football Ground to Sayerpar via I.C.D.S .,Sand Moram,Imp. Of Earthen& Moorum Rd. from Telur Football Ground to Sayerpar via I.C.D.S .,3213010005/RC/320201060216336,01-02-2016,15660,3132,3132,0,0  ,21924,
32002741735,Land Development of Lalbandh Junior School,Development of Waste Land,Land Development at Lalbandh Junior school.,3213010005/LD/321002040585454,01-02-2016,133360,0,5000,0,0  ,138360,
32002742954,Imp. Of Earthen& Moorum Rd. from Telur Bedfelani to Shamuk Gore .,Sand Moram,Imp. Of Earthen& Moorum Rd. from Telur Bedfelani to Shamuk Gore .,3213010005/RC/320201060216382,14-01-2016,788808,0,29573,13200,0  ,831581,
32002742955,Imp. Of Different Moorum Rd. at Telur (Upp. Pry.) Sansad .,Sand Moram,Imp. Of Different Moorum  Rd. at Telur (Upp. Pry.) Sansad .,3213010005/RC/320201060216385,01-02-2016,15660,3132,3132,0,0  ,21924,
32002852351,Construction of IAY House -IAY REG. NO. WB-13-010-005-009/102113,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-009/102113,3213010005/IF/IAY/476280,22-12-2015,16816,0,0,0,0  ,16816,
32002305940,Imp. Of Earthen & Moorum rd. from Betur Goyla Hedo to Chapra via Kerim Hous,Sand Moram,Imp. Of Earthen & Moorum rd. from Betur Goyla Hedo to Chapra via Kerim Hous.,3213010005/RC/320201060216363,15-12-2015,363505,0,13741,1200,0  ,378446,
32002305495,Betur (S) Banshtala Pukur,Renovation,Re-excavation of Betur(South) Banshtala Pukur.,3213010005/WH/203030357057,08-01-2016,238692,0,8951,0,0  ,247643,
32002329917,Kurcha Pukur,Excavation,RE-EXCAVATION OF KURCHA PUKUR OF BIUR-BETUR GRAMPANCHYAT UNDER PATRASAYER PANCHYAT SAMITY,3213010/WC/1947,08-02-2010,308661,0,0,0,0  ,308661,
32002852307,Construction of IAY House -IAY REG. NO. WB-13-010-005-007/100865,IAY Houses,Construction of IAY House -IAY REG. NO. WB-13-010-005-007/100865,3213010005/IF/IAY/476273,22-12-2015,16744,0,0,0,0  ,16744,
32002305422,Betur(N) Bose Pukur,Renovation,Re-excavation of Betur Bose Pukur .,3213010005/WH/203030357078,15-12-2015,339808,0,12743,0,0  ,352551,
32002305220,Betur Kachari Pukur,Renovation of Fisheries Ponds for Community,Re-excavation of Betur Kachari Pukur .,3213010005/WH/203030357079,17-11-2015,308834,0,11581,0,0  ,320415,
32002303496,Kurcha Pukur,Excavation,Re-excavation of KURCHA Pukur of Biur Betur G.P. under Patrasayer Panchayat Samiti.,3213010/WH/31,10-04-2010,86450,1600,950,0,0  ,89000,
32002303492,Betur Sheed Firm Tank,Excavation,RE-EXCAVATION OF BETUR SHEED FIRM TANK,3213010/WH/203030311425,06-02-2013,292872,0,8568,4203,0  ,305643,
32002303485,Dakshim Sayer,Excavation,RE-EXCAVATION OF DAKSHIM SAYER AT BIUR IN MOUZA -BIUR,3213010/WC/558,27-03-2009,175635,0,0,0,0  ,175635,
32002305468,Betur (N) Chingri Gore,Renovtion of Community Ponds for Comm,Re-excavation of Betur(North) Chingri Gore.,3213010005/WH/203030357056,27-01-2016,298234,0,11183,0,0  ,309417,
32002303476,Road,Earthern road,ESTIMAT FOR REPAIRING  ROAD FROM BETUR SETH BANDH CANAL BRIDGE TO SUKSAYER GOSAJU CANAL BRIDGE(PH-II,3213010/RC/71,17-02-2012,219184,0,0,818705.2,0  ,1037889.2,
32002303471,Road,Earthern road,ESTIMATE FOR REPAIRING OF ROAD FROM BETUR G.P OFFICE TO DANNA DIGHI ROAD(PH-I),3213010/RC/70,17-02-2012,71364,1950,0,0,0  ,73314,
32002743082,Re-excavation of Naldanga Mamud Ali Pukur.,Desilting,Re-excavation of Naldanga Mamud Ali Pukur.,3213010005/WH/203030357018,18-02-2016,297403,0,11152,0,0  ,308555,
32002742946,Imp. Of Moorum Rd. from Alipur Tematha to Bagdipara via Dilip Roy House.,Sand Moram,Imp. Of Moorum Rd. from Alipur Tematha to Bagdipara via Dilip Roy House.,3213010005/RC/320201060216337,01-02-2016,18096,3828,3654,0,0  ,25578,
32002286366,Patit Pal Pukur,Excavation,"Re-excavation of Patit Pal Pukur,Mouza-Patit Dommahal",3213010005/WH/6,05-01-2010,180024,498,0,0,0  ,180522,
32002303461,Road,Earthern road,ESTIMATE FOR REPAIRING OF ROAD FROM BETUR MORE TO BETUR CANAL BRIDGE VIA ALIPUR,3213010/RC/67,01-03-2012,0,0,0,298426,0  ,298426,
32002740900,Social Forestry at Danna ICDS,Plantation,Social Forestry at Danna ICDS,3213010005/DP/34041020439,03-11-2015,64728,0,1827,15377,0  ,81932,
32002286208,Const. of IHHL,Individual Household Latrines,Const. of IHHL of Jharna Bagdi Naran Bagdi Mahadeb Dalal Sudam Bagdi Durga Bagdi Abodh Ch. Saha,3213010005/RS/34040938042,16-09-2014,8112,0,0,15924,0  ,24036,
32002286029,Irrigation Channel at Patit Pry.,Lift Irrigation,Re-excavation of irrigation Channel at Patit Pry. Sansad.,3213010005/IC/130717721146,04-07-2014,140777,0,0,2800,0  ,143577,
32002274079,Orchard,Block Plantation in fields-Horticulture-Community,Orchard  at Bank of Danna Dighi with Land Levelling,3213010/DP/34040995185,23-06-2015,167560,0,7836,49094,0  ,224490,
