assetid,schemename,schemecode,assetname,classofasset,sanctiondate,wage,semiskilled,skilled,material,contingency,total,mandays
32003896063,Construction of IAY House -IAY REG. NO. WB4957136,3216014001/IF/IAY/1290447,Construction of IAY House -IAY REG. NO. WB4957136(3216014001IFIAY1290447),IAY Houses,15-02-2017,15840,0,0,0,0  ,15840,
32003896037,Construction of IAY House -IAY REG. NO. WB4935158,3216014001/IF/IAY/1289982,Construction of IAY House -IAY REG. NO. WB4935158(3216014001IFIAY1289982),IAY Houses,16-03-2017,16200,0,0,0,0  ,16200,
32003896183,Construction of IAY House -IAY REG. NO. WB5073991,3216014001/IF/IAY/1292571,Construction of IAY House -IAY REG. NO. WB5073991(3216014001IFIAY1292571),IAY Houses,15-02-2017,16200,0,0,0,0  ,16200,
32003896264,Construction of IAY House -IAY REG. NO. WB5283459,3216014001/IF/IAY/1296318,Construction of IAY House -IAY REG. NO. WB5283459(3216014001IFIAY1296318),IAY Houses,15-02-2017,16200,0,0,0,0  ,16200,
32003895993,Construction of IAY House -IAY REG. NO. WB4674228,3216014001/IF/IAY/1284783,Construction of IAY House -IAY REG. NO. WB4674228(3216014001IFIAY1284783),IAY Houses,15-02-2017,16200,0,0,0,0  ,16200,
32003896221,Construction of IAY House -IAY REG. NO. WB5111315,3216014001/IF/IAY/1293279,Construction of IAY House -IAY REG. NO. WB5111315(3216014001IFIAY1293279),IAY Houses,16-03-2017,16200,0,0,0,0  ,16200,
32003895866,Construction of IAY House -IAY REG. NO. WB4444230,3216014001/IF/IAY/1280852,Construction of IAY House -IAY REG. NO. WB4444230(3216014001IFIAY1280852),IAY Houses,11-04-2017,16200,0,0,0,0  ,16200,
32003895748,Construction of IAY House -IAY REG. NO. WB3858456,3216014001/IF/IAY/1271017,Construction of IAY House -IAY REG. NO. WB3858456(3216014001IFIAY1271017),IAY Houses,16-03-2017,15300,0,0,0,0  ,15300,
32003895664,Construction of IAY House -IAY REG. NO. WB3718692,3216014001/IF/IAY/1267143,Construction of IAY House -IAY REG. NO. WB3718692(3216014001IFIAY1267143),IAY Houses,16-03-2017,16200,0,0,0,0  ,16200,
32003895580,Construction of IAY House -IAY REG. NO. WB3694079,3216014001/IF/IAY/1266648,Construction of IAY House -IAY REG. NO. WB3694079(3216014001IFIAY1266648),IAY Houses,16-03-2017,16200,0,0,0,0  ,16200,
32003896713,Construction of IAY House -IAY REG. NO. WB1050480,3216014001/IF/IAY/1309276,Construction of IAY House -IAY REG. NO. WB1050480(3216014001IFIAY1309276),IAY Houses,10-03-2017,7200,0,0,0,0  ,7200,
32003900647,Construction of IAY House -IAY REG. NO. WB3567401,3216014001/IF/IAY/1318210,Construction of IAY House -IAY REG. NO. WB3567401(3216014001IFIAY1318210),IAY Houses,01-04-2017,16200,0,0,0,0  ,16200,
32003900618,Construction of IAY House -IAY REG. NO. WB3538639,3216014001/IF/IAY/1318185,Construction of IAY House -IAY REG. NO. WB3538639(3216014001IFIAY1318185),IAY Houses,01-04-2017,14400,0,0,0,0  ,14400,
32003900707,Construction of IAY House -IAY REG. NO. WB5456059,3216014001/IF/IAY/1319480,Construction of IAY House -IAY REG. NO. WB5456059(3216014001IFIAY1319480),IAY Houses,10-03-2017,16200,0,0,0,0  ,16200,
32003894753,Construction of IAY House -IAY REG. NO. WB3509264,3216014001/IF/IAY/1262137,Construction of IAY House -IAY REG. NO. WB3509264(3216014001IFIAY1262137),IAY Houses,16-03-2017,16200,0,0,0,0  ,16200,
32003895502,Construction of IAY House -IAY REG. NO. WB3633651,3216014001/IF/IAY/1265343,Construction of IAY House -IAY REG. NO. WB3633651(3216014001IFIAY1265343),IAY Houses,16-03-2017,16200,0,0,0,0  ,16200,
32003895543,Construction of IAY House -IAY REG. NO. WB3690260,3216014001/IF/IAY/1266595,Construction of IAY House -IAY REG. NO. WB3690260(3216014001IFIAY1266595),IAY Houses,12-02-2017,16200,0,0,0,0  ,16200,
32003894739,Construction of IAY House -IAY REG. NO. WB3439186,3216014001/IF/IAY/1260530,Construction of IAY House -IAY REG. NO. WB3439186(3216014001IFIAY1260530),IAY Houses,01-04-2017,15300,0,0,0,0  ,15300,
32003894733,Construction of IAY House -IAY REG. NO. WB3190618,3216014001/IF/IAY/1251848,Construction of IAY House -IAY REG. NO. WB3190618(3216014001IFIAY1251848),IAY Houses,15-02-2017,16200,0,0,0,0  ,16200,
32003894730,Construction of IAY House -IAY REG. NO. WB3175450,3216014001/IF/IAY/1251590,Construction of IAY House -IAY REG. NO. WB3175450(3216014001IFIAY1251590),IAY Houses,15-02-2017,15840,0,0,0,0  ,15840,
32003894742,Construction of IAY House -IAY REG. NO. WB3446114,3216014001/IF/IAY/1260695,Construction of IAY House -IAY REG. NO. WB3446114(3216014001IFIAY1260695),IAY Houses,10-03-2017,16200,0,0,0,0  ,16200,
32003894726,Construction of IAY House -IAY REG. NO. WB3162062,3216014001/IF/IAY/1251370,Construction of IAY House -IAY REG. NO. WB3162062(3216014001IFIAY1251370),IAY Houses,27-03-2017,15300,0,0,0,0  ,15300,
32003894750,Construction of IAY House -IAY REG. NO. WB3506142,3216014001/IF/IAY/1262079,Construction of IAY House -IAY REG. NO. WB3506142(3216014001IFIAY1262079),IAY Houses,16-03-2017,16200,0,0,0,0  ,16200,
32003895470,Construction of IAY House -IAY REG. NO. WB3543322,3216014001/IF/IAY/1262753,Construction of IAY House -IAY REG. NO. WB3543322(3216014001IFIAY1262753),IAY Houses,01-04-2017,16200,0,0,0,0  ,16200,
32003894714,Construction of IAY House -IAY REG. NO. WB2648345,3216014001/IF/IAY/1236599,IAY REG. NO. WB2648345(3216014001IFIAY1236599),IAY Houses,01-04-2017,16200,0,0,0,0  ,16200,
32003894700,Construction of IAY House -IAY REG. NO. WB2632666,3216014001/IF/IAY/1236253,IAY REG. NO. WB2632666(3216014001IFIAY1236253),IAY Houses,01-04-2017,15840,0,0,0,0  ,15840,
32003894747,Construction of IAY House -IAY REG. NO. WB3461404,3216014001/IF/IAY/1261089,Construction of IAY House -IAY REG. NO. WB3461404(3216014001IFIAY1261089),IAY Houses,28-02-2017,16200,0,0,0,0  ,16200,
32003894689,Construction of IAY House -IAY REG. NO. WB2619824,3216014001/IF/IAY/1236043,IAY REG. NO. WB2619824(3216014001IFIAY1236043),IAY Houses,01-04-2017,15840,0,0,0,0  ,15840,
32003894695,Construction of IAY House -IAY REG. NO. WB2620348,3216014001/IF/IAY/1236057,IAY REG. NO. WB2620348(3216014001IFIAY1236057),IAY Houses,27-03-2017,16200,0,0,0,0  ,16200,
32003894683,Construction of IAY House -IAY REG. NO. WB2619758,3216014001/IF/IAY/1236041,IAY REG. NO. WB2619758(3216014001IFIAY1236041),IAY Houses,01-04-2017,15300,0,0,0,0  ,15300,
32003895778,Construction of IAY House -IAY REG. NO. WB4111552,3216014001/IF/IAY/1275416,Construction of IAY House -IAY REG. NO. WB4111552(3216014001IFIAY1275416),IAY Houses,16-03-2017,16200,0,0,0,0  ,16200,
32003895716,Construction of IAY House -IAY REG. NO. WB3841156,3216014001/IF/IAY/1270674,Construction of IAY House -IAY REG. NO. WB3841156(3216014001IFIAY1270674),IAY Houses,01-04-2017,15300,0,0,0,0  ,15300,
32003895941,Construction of IAY House -IAY REG. NO. WB4445642,3216014001/IF/IAY/1280870,Construction of IAY House -IAY REG. NO. WB4445642(3216014001IFIAY1280870),IAY Houses,15-02-2017,14238,0,0,0,0  ,14238,
32003894644,Construction of IAY House -IAY REG. NO. WB2603787,3216014001/IF/IAY/1235747,IAY REG. NO. WB2603787(3216014001IFIAY1235747),IAY Houses,01-04-2017,15300,0,0,0,0  ,15300,
32003894662,Construction of IAY House -IAY REG. NO. WB2605635,3216014001/IF/IAY/1235788,IAY REG. NO. WB2605635(3216014001IFIAY1235788)IAY REG. NO. WB2605635(3216014001IFIAY1235788),IAY Houses,07-04-2017,16200,0,0,0,0  ,16200,
32003894717,Construction of IAY House -IAY REG. NO. WB2650001,3216014001/IF/IAY/1236634,IAY REG. NO. WB2650001(3216014001IFIAY1236634),IAY Houses,15-02-2017,16200,0,0,0,0  ,16200,
32003894563,Construction of IAY House -IAY REG. NO. WB2428172,3216014001/IF/IAY/1230733,IAY REG. NO. WB2428172(3216014001IFIAY1230733),IAY Houses,15-04-2017,13500,0,0,0,0  ,13500,
32003894538,Construction of IAY House -IAY REG. NO. WB2418482,3216014001/IF/IAY/1230377,IAY REG. NO. WB2418482(3216014001IFIAY1230377),IAY Houses,16-03-2017,15300,0,0,0,0  ,15300,
32003894579,Construction of IAY House -IAY REG. NO. WB2428646,3216014001/IF/IAY/1230743,IAY REG. NO. WB2428646(3216014001IFIAY1230743),IAY Houses,10-03-2017,16200,0,0,0,0  ,16200,
32003894605,Construction of IAY House -IAY REG. NO. WB2467816,3216014001/IF/IAY/1231711,IAY REG. NO. WB2467816(3216014001IFIAY1231711,IAY Houses,16-03-2017,15300,0,0,0,0  ,15300,
32003894622,Construction of IAY House -IAY REG. NO. WB2565681,3216014001/IF/IAY/1234807,IAY REG. NO. WB2565681(3216014001IFIAY1234807),IAY Houses,01-04-2017,16200,0,0,0,0  ,16200,
32003894653,Construction of IAY House -IAY REG. NO. WB2604328,3216014001/IF/IAY/1235763,IAY REG. NO. WB2604328(3216014001IFIAY1235763),IAY Houses,01-04-2017,16200,0,0,0,0  ,16200,
32003894707,Construction of IAY House -IAY REG. NO. WB2640069,3216014001/IF/IAY/1236441,IAY REG. NO. WB2640069(3216014001IFIAY1236441),IAY Houses,01-04-2017,14400,0,0,0,0  ,14400,
32003894457,Construction of IAY House -IAY REG. NO. WB1989375,3216014001/IF/IAY/1216572,IAY REG. NO. WB1989375(3216014001IFIAY1216572),IAY Houses,01-04-2017,15840,0,0,0,0  ,15840,
32003893508,Construction of IAY House -IAY REG. NO. WB1987007,3216014001/IF/IAY/1216570,IAY REG. NO. WB1987007(3216014001IFIAY1216570),IAY Houses,01-04-2017,12960,0,0,0,0  ,12960,
32003894722,Construction of IAY House -IAY REG. NO. WB3146675,3216014001/IF/IAY/1251064,Construction of IAY House -IAY REG. NO. WB3146675(3216014001IFIAY1251064),IAY Houses,15-02-2017,16200,0,0,0,0  ,16200,
32003893496,Construction of IAY House -IAY REG. NO. WB1877000,3216014001/IF/IAY/1216440,Construction of IAY House -IAY REG. NO. WB1877000(3216014001IFIAY1216440),IAY Houses,01-04-2017,16200,0,0,0,0  ,16200,
32003894471,Construction of IAY House -IAY REG. NO. WB2376199,3216014001/IF/IAY/1228806,IAY REG. NO. WB2376199(3216014001IFIAY1228806),IAY Houses,16-03-2017,15120,0,0,0,0  ,15120,
32003893375,Construction of IAY House -IAY REG. NO. WB2064851,3216014001/IF/IAY/1210625,Construction of IAY House -IAY REG. NO. WB2064851(3216014001IFIAY1210625),IAY Houses,16-03-2017,15300,0,0,0,0  ,15300,
32003893333,Construction of IAY House -IAY REG. NO. WB1720436,3216014001/IF/IAY/1196566,Construction of IAY House -IAY REG. NO. WB1720436(3216014001IFIAY1196566),IAY Houses,16-03-2017,16200,0,0,0,0  ,16200,
32003893432,Construction of IAY House -IAY REG. NO. WB1792375,3216014001/IF/IAY/1216342,Construction of IAY House -IAY REG. NO. WB1792375(3216014001IFIAY1216342),IAY Houses,01-04-2017,13500,0,0,0,0  ,13500,
32003893291,Construction of IAY House -IAY REG. NO. WB1544619,3216014001/IF/IAY/1188213,Construction of IAY House -IAY REG. NO. WB1544619(3216014001IFIAY1188213),IAY Houses,10-03-2017,15840,0,0,0,0  ,15840,
32003893314,Construction of IAY House -IAY REG. NO. WB1718309,3216014001/IF/IAY/1196491,Construction of IAY House -IAY REG. NO. WB1718309(3216014001IFIAY1196491),IAY Houses,16-03-2017,12600,0,0,0,0  ,12600,
32003887420,Construction of IAY House -IAY REG. NO. WB1499674,3216014001/IF/IAY/1186124,Construction of IAY House -IAY REG. NO. WB1499674(3216014001IFIAY1186124),IAY Houses,10-03-2017,16200,0,0,0,0  ,16200,
32003893403,Construction of IAY House -IAY REG. NO. WB1792364,3216014001/IF/IAY/1216341,Construction of IAY House -IAY REG. NO. WB1792364(3216014001IFIAY1216341),IAY Houses,01-04-2017,16200,0,0,0,0  ,16200,
32003894486,Construction of IAY House -IAY REG. NO. WB2409636,3216014001/IF/IAY/1230050,IAY REG. NO. WB2409636(3216014001IFIAY1230050),IAY Houses,27-03-2017,15300,0,0,0,0  ,15300,
32003894525,Construction of IAY House -IAY REG. NO. WB2413984,3216014001/IF/IAY/1230217,IAY REG. NO. WB2413984(3216014001IFIAY1230217),IAY Houses,01-04-2017,14238,0,0,0,0  ,14238,
32003894589,Construction of IAY House -IAY REG. NO. WB2454671,3216014001/IF/IAY/1231399,IAY REG. NO. WB2454671(3216014001IFIAY1231399),IAY Houses,16-03-2017,15840,0,0,0,0  ,15840,
32003887310,Construction of IAY House -IAY REG. NO. WB1347997,3216014001/IF/IAY/1178262,Construction of IAY House -IAY REG. NO. WB1347997(3216014001IFIAY1178262),IAY Houses,16-03-2017,7560,0,0,0,0  ,7560,
32003887335,Construction of IAY House -IAY REG. NO. WB3073814,3216014001/IF/IAY/1249390,IAY REG. NO. WB3073814(3216014001IFIAY1249390),IAY Houses,17-02-2017,16200,0,0,0,0  ,16200,
32003887253,Construction of IAY House -IAY REG. NO. WB1325521,3216014001/IF/IAY/1176639,Construction of IAY House -IAY REG. NO. WB1325521(3216014001IFIAY1176639),IAY Houses,16-03-2017,14598,0,0,0,0  ,14598,
32003887378,Construction of IAY House -IAY REG. NO. WB1389408,3216014001/IF/IAY/1180352,Construction of IAY House -IAY REG. NO. WB1389408(3216014001IFIAY1180352),IAY Houses,16-03-2017,16200,0,0,0,0  ,16200,
32003887194,Construction of IAY House -IAY REG. NO. WB5389276,3216014001/IF/IAY/1052824,Construction of IAY House -IAY REG. NO. WB5389276(3216014001IFIAY1052824),IAY Houses,15-02-2017,15840,0,0,0,0  ,15840,
32003887207,Construction of IAY House -IAY REG. NO. WB2947059,3216014001/IF/IAY/1245319,IAY REG. NO. WB2947059(3216014001IFIAY1245319),IAY Houses,16-03-2017,15840,0,0,0,0  ,15840,
32003887244,Construction of IAY House -IAY REG. NO. WB2947323,3216014001/IF/IAY/1245326,IAY REG. NO. WB2947323(3216014001IFIAY1245326),IAY Houses,01-04-2017,14760,0,0,0,0  ,14760,
32003887274,Construction of IAY House -IAY REG. NO. WB2947662,3216014001/IF/IAY/1245336,IAY REG. NO. WB2947662(3216014001IFIAY1245336),IAY Houses,12-03-2017,16200,0,0,0,0  ,16200,
32003887455,Construction of IAY House -IAY REG. NO. WB1501034,3216014001/IF/IAY/1186201,Construction of IAY House -IAY REG. NO. WB1501034(3216014001IFIAY1186201),IAY Houses,10-03-2017,16200,0,0,0,0  ,16200,
32003887486,Construction of IAY House -IAY REG. NO. WB1510737,3216014001/IF/IAY/1186676,Construction of IAY House -IAY REG. NO. WB1510737(3216014001IFIAY1186676),IAY Houses,01-04-2017,14760,0,0,0,0  ,14760,
32003894502,Construction of IAY House -IAY REG. NO. WB2413895,3216014001/IF/IAY/1230212,IAY REG. NO. WB2413895(3216014001IFIAY1230212),IAY Houses,16-03-2017,15300,0,0,0,0  ,15300,
32003886916,Construction of IAY House -IAY REG. NO. WB2664909,3216014001/IF/IAY/1237034,IAY REG. NO. WB2664909(3216014001IFIAY1237034),IAY Houses,07-04-2017,15840,0,0,0,0  ,15840,
32003886909,Construction of IAY House -IAY REG. NO. WB3136635,3216014001/IF/IAY/1052391,Construction of IAY House -IAY REG. NO. WB3136635(3216014001IFIAY1052391),IAY Houses,21-02-2017,15840,0,0,0,0  ,15840,
32003886879,Construction of IAY House -IAY REG. NO. WB3124430,3216014001/IF/IAY/1052388,Construction of IAY House -IAY REG. NO. WB3124430(3216014001IFIAY1052388),IAY Houses,21-02-2017,15840,0,0,0,0  ,15840,
32003887003,Construction of IAY House -IAY REG. NO. WB3544780,3216014001/IF/IAY/1052507,Construction of IAY House -IAY REG. NO. WB3544780(3216014001IFIAY1052507),IAY Houses,15-02-2017,15840,0,0,0,0  ,15840,
32003887087,Construction of IAY House -IAY REG. NO. WB2877309,3216014001/IF/IAY/1243767,IAY REG. NO. WB2877309(3216014001IFIAY1243767),IAY Houses,10-03-2017,16200,0,0,0,0  ,16200,
32003887149,Construction of IAY House -IAY REG. NO. WB5026658,3216014001/IF/IAY/1052782,Construction of IAY House -IAY REG. NO. WB5026658(3216014001IFIAY1052782),IAY Houses,15-02-2017,15840,0,0,0,0  ,15840,
32003886832,Construction of IAY House -IAY REG. NO. WB3113502,3216014001/IF/IAY/1052384,Construction of IAY House -IAY REG. NO. WB3113502(3216014001IFIAY1052384),IAY Houses,12-02-2017,15840,0,0,0,0  ,15840,
32003886496,Construction of IAY House -IAY REG. NO. WB2940955,3216014001/IF/IAY/1052336,Construction of IAY House -IAY REG. NO. WB2940955(3216014001IFIAY1052336),IAY Houses,14-02-2017,15840,0,0,0,0  ,15840,
32003886375,Construction of IAY House -IAY REG. NO. WB2875902,3216014001/IF/IAY/1052302,Construction of IAY House -IAY REG. NO. WB2875902(3216014001IFIAY1052302),IAY Houses,14-02-2017,13140,0,0,0,0  ,13140,
32003886591,Construction of IAY House -IAY REG. NO. WB2967434,3216014001/IF/IAY/1052347,Construction of IAY House -IAY REG. NO. WB2967434(3216014001IFIAY1052347),IAY Houses,17-02-2017,15840,0,0,0,0  ,15840,
32003887044,Construction of IAY House -IAY REG. NO. WB2664998,3216014001/IF/IAY/1237038,IAY REG. NO. WB2664998(3216014001IFIAY1237038),IAY Houses,01-04-2017,16200,0,0,0,0  ,16200,
32003842298,GITANJALI HOUSE OF RUMA MONDAL AT SANSAD-V,3216014001/IF/321002040842352,"	GITANJALI HOUSE OF RUMA MONDAL AT SANSAD-V",Constr of State scheme House for Individuals,17-07-2018,17190,0,0,0,0  ,17190,
32003887112,Construction of IAY House -IAY REG. NO. WB3567836,3216014001/IF/IAY/1052520,Construction of IAY House -IAY REG. NO. WB3567836(3216014001IFIAY1052520),IAY Houses,28-02-2017,12960,0,0,0,0  ,12960,
32003842187,GITANJALI HOUSE OF SANJAY SARDAR AT SANSAD-II,3216014001/IF/321002040842361,GITANJALI HOUSE OF SANJAY SARDAR AT SANSAD-II,Constr of State scheme House for Individuals,17-07-2018,17190,0,0,0,0  ,17190,
32003842367,GITANJALI HOUSE OF MAZAMEL SAPUI AT SANSAD-IX,3216014001/IF/321002040842348,GITANJALI HOUSE OF MAZAMEL SAPUI AT SANSAD-IX,Constr of State scheme House for Individuals,17-07-2018,17190,0,0,0,0  ,17190,
32003887130,Construction of IAY House -IAY REG. NO. WB2929354,3216014001/IF/IAY/1245114,IAY REG. NO. WB2929354(3216014001IFIAY1245114),IAY Houses,01-04-2017,16200,0,0,0,0  ,16200,
32003840643,Construction of IAY House -IAY REG. NO. WB2716238,3216014001/IF/IAY/1052228,Construction of IAY House -IAY REG. NO. WB2716238(3216014001IFIAY1052228),IAY Houses,15-02-2017,15840,0,0,0,0  ,15840,
32003840119,Construction of IAY House -IAY REG. NO. WB2621751,3216014001/IF/IAY/1052178,Construction of IAY House -IAY REG. NO. WB2621751(3216014001IFIAY1052178),IAY Houses,12-02-2017,16200,0,0,0,0  ,16200,
32003886444,Construction of IAY House -IAY REG. NO. WB2877190,3216014001/IF/IAY/1052304,Construction of IAY House -IAY REG. NO. WB2877190(3216014001IFIAY1052304),IAY Houses,15-02-2017,15480,0,0,0,0  ,15480,
32003840535,Construction of IAY House -IAY REG. NO. WB2665875,3216014001/IF/IAY/1052204,Construction of IAY House -IAY REG. NO. WB2665875(3216014001IFIAY1052204),IAY Houses,17-02-2017,15840,0,0,0,0  ,15840,
32003842270,GITANJALI HOUSE OF FARIDUL ISLAM MOLLA AT SANSAD-IX,3216014001/IF/321002040842354,GITANJALI HOUSE OF FARIDUL ISLAM MOLLA AT SANSAD-IX,Constr of State scheme House for Individuals,17-07-2018,17190,0,0,0,0  ,17190,
32003842473,GITANJALI HOUSE OF RUMA MONDAL AT SANSAD-V,3216014001/IF/321002040842341,GITANJALI HOUSE OF RUMA MONDAL AT SANSAD-V,Constr of State scheme House for Individuals,17-07-2018,17190,0,0,0,0  ,17190,
32003825280,GITANJALI HOUSE OF RAJU NASKAR AT SANSAD-VI,3216014001/IF/321002040842452,GITANJALI HOUSE OF RAJU NASKAR AT SANSAD-VI,Constr of State scheme House for Individuals,17-07-2018,17190,0,0,0,0  ,17190,
32003837636,Construction of IAY House -IAY REG. NO. WB2180605,3216014001/IF/IAY/1051916,Construction of IAY House -IAY REG. NO. WB2180605(3216014001IFIAY1051916),IAY Houses,17-02-2017,15840,0,0,0,0  ,15840,
32003825139,GITANJALI HOUSE OF MADHAI MONDAL AT SANSAD-X,3216014001/IF/321002040842454,GITANJALI HOUSE OF MADHAI MONDAL AT SANSAD-X,Constr of State scheme House for Individuals,17-07-2018,17190,0,0,0,0  ,17190,
32003886541,Construction of IAY House -IAY REG. NO. WB2950031,3216014001/IF/IAY/1052337,Construction of IAY House -IAY REG. NO. WB2950031(3216014001IFIAY1052337),IAY Houses,15-02-2017,15840,0,0,0,0  ,15840,
32003824655,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5773516,3216014001/IF/IAY/2215495,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5773516,Constr of PMAY-G House for Individuals,21-03-2018,17190,0,0,0,0  ,17190,
32003836997,Construction of IAY House -IAY REG. NO. WB1058523,3216014001/IF/IAY/1049621,.Construction of IAY House -IAY REG. NO. WB1058523(3216014001IFIAY1049621),IAY Houses,13-02-2017,12960,0,0,0,0  ,12960,
32003839838,Construction of IAY House -IAY REG. NO. WB2180640,3216014001/IF/IAY/1051917,Construction of IAY House -IAY REG. NO. WB2180640(3216014001IFIAY1051917),IAY Houses,12-02-2017,15840,0,0,0,0  ,15840,
32003886878,Construction of IAY House -IAY REG. NO. WB2658552,3216014001/IF/IAY/1236867,IAY REG. NO. WB2658552(3216014001IFIAY1236867),IAY Houses,01-04-2017,16200,0,0,0,0  ,16200,
32003824571,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5437406,3216014001/IF/IAY/2215136,"	Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5437406",Constr of PMAY-G House for Individuals,21-03-2018,17190,0,0,0,0  ,17190,
32003823807,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5134742,3216014001/IF/IAY/2214687,"	Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5134742",Constr of PMAY-G House for Individuals,23-02-2018,17190,0,0,0,0  ,17190,
32003823702,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4896202,3216014001/IF/IAY/2214390,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4896202,Constr of PMAY-G House for Individuals,21-03-2018,17190,0,0,0,0  ,17190,
32003823299,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3897015,3216014001/IF/IAY/2213356,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3897015,Constr of PMAY-G House for Individuals,07-03-2018,17190,0,0,0,0  ,17190,
32003824146,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5140776,3216014001/IF/IAY/2214693,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5140776,Constr of PMAY-G House for Individuals,07-03-2018,17190,0,0,0,0  ,17190,
32003824311,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5150950,3216014001/IF/IAY/2214713,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5150950,Constr of PMAY-G House for Individuals,07-03-2018,17190,0,0,0,0  ,17190,
32003824953,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5208668,3216014001/IF/IAY/2215558,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5208668,Constr of PMAY-G House for Individuals,21-03-2018,17190,0,0,0,0  ,17190,
32003825037,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5458899,3216014001/IF/IAY/2215703,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5458899,Constr of PMAY-G House for Individuals,07-03-2018,17190,0,0,0,0  ,17190,
32003837450,Construction of IAY House -IAY REG. NO. WB2023174,3216014001/IF/IAY/1051776,Construction of IAY House -IAY REG. NO. WB2023174(3216014001IFIAY1051776),IAY Houses,12-02-2017,15840,0,0,0,0  ,15840,
32003840435,Construction of IAY House -IAY REG. NO. WB2640888,3216014001/IF/IAY/1052194,Construction of IAY House -IAY REG. NO. WB2640888(3216014001IFIAY1052194),IAY Houses,17-02-2017,16380,0,0,0,0  ,16380,
32003822070,Construction of IAY House -IAY REG. NO. WB1218225,3216014001/IF/IAY/1573738,Construction of IAY House -IAY REG. NO. WB1218225,IAY Houses,06-07-2017,16426,0,0,0,0  ,16426,
32003822674,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1807330,3216014001/IF/IAY/2206756,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1807330,Constr of PMAY-G House for Individuals,20-02-2018,17190,0,0,0,0  ,17190,
32003817106,Plantation cum Environmental Cleaning at Ashuti Abaitanik Prathamik Vidyalaya at Sansad No. AI/VI,3216014001/DP/22012034459930,Plantation cum Environmental Cleaning at Ashuti Abaitanik Prathamik Vidyalaya at Sansad No. AI/VI,Road Line Plantation of Shelter Belt Trees-Comm,07-06-2018,32470,0,0,0,0  ,32470,
32003822541,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2966872,3216014001/IF/IAY/2198670,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2966872,Constr of PMAY-G House for Individuals,07-03-2018,17190,0,0,0,0  ,17190,
32003816419,PLANTATION CUM ENVIRONMENTAL CLEANING AT SOUTH ASHUTI F.P. SCHOOL (KALITALA)AT SANSAD NO-V,3216014001/DP/22012034432812,"	PLANTATION CUM ENVIRONMENTAL CLEANING AT SOUTH ASHUTI F.P. SCHOOL (KALITALA)AT SANSAD NO-V",Road Line Plantation of Shelter Belt Trees-Comm,07-06-2018,31706,0,0,0,0  ,31706,
32003816688,PLANTATION CUM ENVIRONMENTAL CLEANING AT ASHUTI HEALTH SUB-CENTRE NEAR SASANTALA AT SANSAD NO-AI/I,3216014001/DP/22012034432832,PLANTATION CUM ENVIRONMENTAL CLEANING AT ASHUTI HEALTH SUB-CENTRE NEAR SASANTALA AT SANSAD NO-AI/I,Road Line Plantation of Shelter Belt Trees-Comm,07-06-2018,30560,0,0,0,0  ,30560,
32003822612,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3835986,3216014001/IF/IAY/2201233,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3835986,Constr of PMAY-G House for Individuals,07-03-2018,17190,0,0,0,0  ,17190,
32003815131,PLANTATION CUM ENVIRONMENTAL CLEANING AT KHANBERIA HEALTH SUB-CENTRE NEAR MOLEMGERMATH ,3216014001/DP/22012034432835,PLANTATION CUM ENVIRONMENTAL CLEANING AT KHANBERIA HEALTH SUB-CENTRE NEAR MOLEMGERMATH,Road Line Plantation of Shelter Belt Trees-Comm,07-06-2018,34380,0,0,0,0  ,34380,
32003814646,PLANTATION CUM ENVIRONMENTAL CLEANING AT SOUTH ASHUTI ABAITANIK PRATHAMIK VIDYALAYA (RATHTALA),3216014001/DP/22012034432792,PLANTATION CUM ENVIRONMENTAL CLEANING AT SOUTH ASHUTI ABAITANIK PRATHAMIK VIDYALAYA (RATHTALA),Road Line Plantation of Shelter Belt Trees-Comm,07-06-2018,34380,0,0,0,0  ,34380,
