assetid,assetname,classofasset,schemename,schemecode,sanctiondate,wage,Total Material,semiskilled,skilled,material,contingency,total,mandays
32007745901,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3326118,3201009012/IF/IAY/4116577,10-06-2020,18360,0,0,0,0,0  ,18360,
32007710741,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4567975,3201009012/IF/IAY/4117424,18-08-2020,18360,0,0,0,0,0  ,18360,
32007802269,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3316503,3201009012/IF/IAY/4116838,10-06-2020,18360,0,0,0,0,0  ,18360,
32007802274,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4706693,3201009012/IF/IAY/4117675,30-06-2020,18360,0,0,0,0,0  ,18360,
32007802287,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1992717,3201009012/IF/IAY/4921132,31-07-2021,19170,0,0,0,0,0  ,19170,
32007745923,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2341754,3201009012/IF/IAY/4116640,10-06-2020,18360,0,0,0,0,0  ,18360,
32005552506,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2283148,3201009012/IF/IAY/3243615,26-11-2019,17190,0,0,0,0,0  ,17190,
32007802283,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3946246,3201009012/IF/IAY/4923718,31-07-2021,19170,0,0,0,0,0  ,19170,
32007745937,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5320950,3201009012/IF/IAY/4116674,26-06-2020,18360,0,0,0,0,0  ,18360,
32007887172,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5528036,3201009012/IF/IAY/4929723,04-08-2021,19170,0,0,0,0,0  ,19170,
32005552481,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2756113,3201009012/IF/IAY/3243645,26-11-2019,17190,0,0,0,0,0  ,17190,
32005552443,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4861608,3201009012/IF/IAY/3243602,26-11-2019,17190,0,0,0,0,0  ,17190,
32007833370,FARM POND,Construction of Farm Ponds for Individuals,EXCAVATION OF FARM POND AT THE LAND OF LAXMIKANTA BISWAS AT USHIDPUR,3201009012/IF/321002040995972,02-02-2020,971546,7011,0,4011,3000,0  ,978557,
32007884429,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5002054,3201009012/IF/IAY/4436334,06-10-2020,18360,0,0,0,0,0  ,18360,
32007802281,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4905941,3201009012/IF/IAY/4926328,26-09-2021,19170,0,0,0,0,0  ,19170,
32007932573,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4918627,3201009012/IF/IAY/4851435,30-07-2021,19143,0,0,0,0,0  ,19143,
32007930176,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3317213,3201009012/IF/IAY/4410816,10-06-2020,18360,0,0,0,0,0  ,18360,
32005552401,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2694213,3201009012/IF/IAY/3244238,26-11-2019,17190,0,0,0,0,0  ,17190,
32007932616,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2299837,3201009012/IF/IAY/4702635,28-01-2021,18360,0,0,0,0,0  ,18360,
32007930175,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3226288,3201009012/IF/IAY/4403677,10-06-2020,18360,0,0,0,0,0  ,18360,
32007930174,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4112970,3201009012/IF/IAY/4116668,24-06-2020,18360,0,0,0,0,0  ,18360,
32007887160,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2591360,3201009012/IF/IAY/4934683,09-09-2021,19170,0,0,0,0,0  ,19170,
32007936094,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4790784,3201009012/IF/IAY/4583711,25-12-2020,18330,0,0,0,0,0  ,18330,
32007947063,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5244670,3201009012/IF/IAY/4583736,30-12-2020,18360,0,0,0,0,0  ,18360,
32007947003,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4999958,3201009012/IF/IAY/4583720,28-12-2020,18360,0,0,0,0,0  ,18360,
32007947085,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4561740,3201009012/IF/IAY/4620866,25-12-2020,18360,0,0,0,0,0  ,18360,
32007947108,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2352863,3201009012/IF/IAY/4637955,08-01-2021,18360,0,0,0,0,0  ,18360,
32007947119,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3326221,3201009012/IF/IAY/4646301,08-01-2021,18360,0,0,0,0,0  ,18360,
32007947147,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3332506,3201009012/IF/IAY/4646577,08-01-2021,18360,0,0,0,0,0  ,18360,
32007936182,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3044105,3201009012/IF/IAY/4583922,01-01-2021,18360,0,0,0,0,0  ,18360,
32007947206,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1619565,3201009012/IF/IAY/4651834,09-01-2021,18360,0,0,0,0,0  ,18360,
32007947162,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2843340,3201009012/IF/IAY/4651818,09-01-2021,18360,0,0,0,0,0  ,18360,
32007947237,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5095544,3201009012/IF/IAY/4652437,10-01-2021,18360,0,0,0,0,0  ,18360,
32007932611,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3332635,3201009012/IF/IAY/4724892,10-02-2021,18360,0,0,0,0,0  ,18360,
32007947033,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5571862,3201009012/IF/IAY/4583725,28-12-2020,18360,0,0,0,0,0  ,18360,
32007947175,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4921770,3201009012/IF/IAY/4651820,09-01-2021,18360,0,0,0,0,0  ,18360,
32007951770,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4706349,3201009012/IF/IAY/4651826,14-01-2021,18360,0,0,0,0,0  ,18360,
32007951795,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3630783,3201009012/IF/IAY/4653276,10-01-2021,18360,0,0,0,0,0  ,18360,
32007932578,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3634780,3201009012/IF/IAY/4851434,20-07-2021,19143,0,0,0,0,0  ,19143,
32007951831,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2900968,3201009012/IF/IAY/4851439,20-07-2021,19143,0,0,0,0,0  ,19143,
32007951785,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5696535,3201009012/IF/IAY/4652440,10-01-2021,18360,0,0,0,0,0  ,18360,
32007951844,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5370607,3201009012/IF/IAY/4851442,10-01-2021,18360,0,0,0,0,0  ,18360,
32007947130,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3330832,3201009012/IF/IAY/4646302,08-01-2021,18360,0,0,0,0,0  ,18360,
32007970238,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3640024,3201009012/IF/IAY/4583535,25-12-2020,18360,0,0,0,0,0  ,18360,
32007970283,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4188078,3201009012/IF/IAY/4583703,25-12-2020,18360,0,0,0,0,0  ,18360,
32007970369,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4993507,3201009012/IF/IAY/4583730,29-12-2020,18360,0,0,0,0,0  ,18360,
32007970381,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5041643,3201009012/IF/IAY/4583734,30-12-2020,18360,0,0,0,0,0  ,18360,
32007970392,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4990725,3201009012/IF/IAY/4583923,01-01-2021,18360,0,0,0,0,0  ,18360,
32007970416,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1511343,3201009012/IF/IAY/4637351,07-01-2021,18360,0,0,0,0,0  ,18360,
32007970249,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3686901,3201009012/IF/IAY/4583701,25-12-2020,18360,0,0,0,0,0  ,18360,
32007951835,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4904279,3201009012/IF/IAY/4851440,20-07-2021,19143,0,0,0,0,0  ,19143,
32007932605,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5670511,3201009012/IF/IAY/4724900,10-02-2021,18360,0,0,0,0,0  ,18360,
32007970194,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3504641,3201009012/IF/IAY/4583527,25-12-2020,18360,0,0,0,0,0  ,18360,
32007932596,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2840358,3201009012/IF/IAY/4791448,09-01-2021,18495,0,0,0,0,0  ,18495,
32007970429,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4218270,3201009012/IF/IAY/4651825,14-01-2021,18360,0,0,0,0,0  ,18360,
32007970496,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2890775,3201009012/IF/IAY/4653277,10-01-2021,18360,0,0,0,0,0  ,18360,
32007977957,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3876796,3201009012/IF/IAY/4659391,17-01-2021,18360,0,0,0,0,0  ,18360,
32007970213,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3639267,3201009012/IF/IAY/4583534,25-12-2020,18360,0,0,0,0,0  ,18360,
32007970448,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1520218,3201009012/IF/IAY/4652420,10-01-2021,18360,0,0,0,0,0  ,18360,
32007970403,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3327429,3201009012/IF/IAY/4636412,07-01-2021,18360,0,0,0,0,0  ,18360,
32007978908,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5585941,3201009012/IF/IAY/4583727,28-12-2020,18360,0,0,0,0,0  ,18360,
32007978889,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4655085,3201009012/IF/IAY/4583710,25-12-2020,18360,0,0,0,0,0  ,18360,
32007978864,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3626513,3201009012/IF/IAY/4583532,25-12-2020,18360,0,0,0,0,0  ,18360,
32007979024,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2352739,3201009012/IF/IAY/4659399,09-01-2021,18360,0,0,0,0,0  ,18360,
32007979035,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3976071,3201009012/IF/IAY/4659834,17-01-2021,18360,0,0,0,0,0  ,18360,
32007979006,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2168854,3201009012/IF/IAY/4653278,10-01-2021,18360,0,0,0,0,0  ,18360,
32007979014,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3619756,3201009012/IF/IAY/4659374,22-01-2021,18360,0,0,0,0,0  ,18360,
32007983671,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4505214,3201009012/IF/IAY/4583704,25-12-2020,18360,0,0,0,0,0  ,18360,
32007979050,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1054772,3201009012/IF/IAY/4702644,28-01-2021,18360,0,0,0,0,0  ,18360,
32007978977,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3618663,3201009012/IF/IAY/4652435,10-01-2021,18360,0,0,0,0,0  ,18360,
32007983679,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4555361,3201009012/IF/IAY/4583705,25-12-2020,18360,0,0,0,0,0  ,18360,
32007978967,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1421129,3201009012/IF/IAY/4652432,08-01-2021,18360,0,0,0,0,0  ,18360,
32007983686,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4558873,3201009012/IF/IAY/4583706,25-12-2020,18360,0,0,0,0,0  ,18360,
32007983698,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4558901,3201009012/IF/IAY/4583707,25-12-2020,18360,0,0,0,0,0  ,18360,
32007983726,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4032047,3201009012/IF/IAY/4620865,25-12-2020,18360,0,0,0,0,0  ,18360,
32007983742,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2352514,3201009012/IF/IAY/4651824,14-01-2021,18360,0,0,0,0,0  ,18360,
32007978931,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1195811,3201009012/IF/IAY/4637350,07-01-2021,18360,0,0,0,0,0  ,18360,
32007983787,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5118339,3201009012/IF/IAY/4724902,09-01-2021,18360,0,0,0,0,0  ,18360,
32007983754,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2560767,3201009012/IF/IAY/4651836,10-01-2021,18360,0,0,0,0,0  ,18360,
32007990311,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3444290,3201009012/IF/IAY/4583078,18-08-2020,18360,0,0,0,0,0  ,18360,
32007978945,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2586509,3201009012/IF/IAY/4637956,08-01-2021,18360,0,0,0,0,0  ,18360,
32008022456,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3100838,3201009012/IF/IAY/4583526,25-12-2020,18360,0,0,0,0,0  ,18360,
32007977958,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3869661,3201009012/IF/IAY/4659392,17-01-2021,18360,0,0,0,0,0  ,18360,
32007977956,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5108550,3201009012/IF/IAY/4651835,09-01-2021,18360,0,0,0,0,0  ,18360,
32008022516,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4642462,3201009012/IF/IAY/4583709,25-12-2020,18360,0,0,0,0,0  ,18360,
32007930177,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4649468,3201009012/IF/IAY/4493316,26-06-2020,18360,0,0,0,0,0  ,18360,
32008022495,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4607006,3201009012/IF/IAY/4583708,25-12-2020,18360,0,0,0,0,0  ,18360,
32008022601,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5107652,3201009012/IF/IAY/4583728,29-12-2020,18360,0,0,0,0,0  ,18360,
32005552301,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3002010,3201009012/IF/IAY/3244161,26-11-2019,17190,0,0,0,0,0  ,17190,
32008022546,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5104286,3201009012/IF/IAY/4583722,28-12-2020,18360,0,0,0,0,0  ,18360,
32008022569,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5134424,3201009012/IF/IAY/4583723,28-12-2020,18360,0,0,0,0,0  ,18360,
32005552336,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3049291,3201009012/IF/IAY/3243597,26-11-2019,17190,0,0,0,0,0  ,17190,
32008022796,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4606972,3201009012/IF/IAY/4646329,01-01-2021,18360,0,0,0,0,0  ,18360,
32008022624,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5134747,3201009012/IF/IAY/4583735,30-12-2020,18360,0,0,0,0,0  ,18360,
32008022838,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1477695,3201009012/IF/IAY/4652434,10-01-2021,18360,0,0,0,0,0  ,18360,
32005552279,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2657087,3201009012/IF/IAY/3244268,26-11-2019,17190,0,0,0,0,0  ,17190,
32008022892,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5696430,3201009012/IF/IAY/4652439,10-01-2021,18360,0,0,0,0,0  ,18360,
32008022854,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4887458,3201009012/IF/IAY/4652436,10-01-2021,18360,0,0,0,0,0  ,18360,
32008022876,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5351708,3201009012/IF/IAY/4652438,10-01-2021,18360,0,0,0,0,0  ,18360,
32005552257,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5174573,3201009012/IF/IAY/3244172,28-11-2019,17190,0,0,0,0,0  ,17190,
32008022655,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4641450,3201009012/IF/IAY/4620867,25-12-2020,18360,0,0,0,0,0  ,18360,
32008029924,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3613452,3201009012/IF/IAY/4583529,25-12-2020,18360,0,0,0,0,0  ,18360,
32008029935,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3613464,3201009012/IF/IAY/4583530,25-12-2020,18360,0,0,0,0,0  ,18360,
32008029969,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4131962,3201009012/IF/IAY/4583702,25-12-2020,18360,0,0,0,0,0  ,18360,
32008022915,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5585307,3201009012/IF/IAY/4653275,10-01-2021,18360,0,0,0,0,0  ,18360,
32008029994,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5501345,3201009012/IF/IAY/4583724,28-12-2020,18360,0,0,0,0,0  ,18360,
32008029949,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3626486,3201009012/IF/IAY/4583531,25-12-2020,18360,0,0,0,0,0  ,18360,
32008029960,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3634984,3201009012/IF/IAY/4583533,25-12-2020,18360,0,0,0,0,0  ,18360,
32008030028,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5650950,3201009012/IF/IAY/4583737,30-12-2020,18360,0,0,0,0,0  ,18360,
32008029982,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5075477,3201009012/IF/IAY/4583721,28-12-2020,18360,0,0,0,0,0  ,18360,
32008029915,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3548055,3201009012/IF/IAY/4583528,25-12-2020,18360,0,0,0,0,0  ,18360,
32008050904,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5004872,3201009012/IF/IAY/4117417,07-08-2020,18360,0,0,0,0,0  ,18360,
32005552176,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3442349,3201009012/IF/IAY/3243975,26-11-2019,17190,0,0,0,0,0  ,17190,
32008022818,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5171500,3201009012/IF/IAY/4651838,10-01-2021,18360,0,0,0,0,0  ,18360,
32008030019,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5578507,3201009012/IF/IAY/4583729,29-12-2020,18360,0,0,0,0,0  ,18360,
32005488127,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3611856,3201009012/IF/IAY/3243872,26-11-2019,17190,0,0,0,0,0  ,17190,
32008030040,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2937503,3201009012/IF/IAY/4637947,04-01-2021,18360,0,0,0,0,0  ,18360,
32005488117,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2857345,3201009012/IF/IAY/3244178,26-11-2019,17190,0,0,0,0,0  ,17190,
32005325352,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4922674,3201009012/IF/IAY/3244387,28-11-2019,17190,0,0,0,0,0  ,17190,
32005488120,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3295571,3201009012/IF/IAY/3243875,26-11-2019,17190,0,0,0,0,0  ,17190,
32005488111,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4356315,3201009012/IF/IAY/3243553,28-11-2019,17190,0,0,0,0,0  ,17190,
32005325343,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2232139,3201009012/IF/IAY/3244166,26-11-2019,17190,0,0,0,0,0  ,17190,
32005488119,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2857414,3201009012/IF/IAY/3243656,26-11-2019,17190,0,0,0,0,0  ,17190,
32005325336,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2588638,3201009012/IF/IAY/3243498,26-11-2019,17190,0,0,0,0,0  ,17190,
32005325328,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4862641,3201009012/IF/IAY/3243818,28-11-2019,17190,0,0,0,0,0  ,17190,
32005325316,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4905274,3201009012/IF/IAY/3243867,28-11-2019,17190,0,0,0,0,0  ,17190,
32003918986,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB3271611,3201009012/IF/IAY/1526780,07-08-2017,16200,0,0,0,0,0  ,16200,
32003897548,slwm,Soakage Channel/Pit,CONSTDUCTION OF LIQUIED SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND SONA BEWA AT UTTAR A,3201009012/RS/34041073719,26-10-2017,720,0,0,0,0,0  ,720,
32008030007,BAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5575505,3201009012/IF/IAY/4583726,28-12-2020,18360,0,0,0,0,0  ,18360,
32003897540,slwm,Soakage Channel/Pit,CONSTDUCTION OF LIQUIED SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND SAKERA BIBI AT BRAHM,3201009012/RS/34041074136,26-10-2017,720,0,0,0,0,0  ,720,
32003929687,field channel,Lift Irrigation,Construction of Field Channel Convergent programme with Micro Irrigation Works (Earth Work Only ) at,3201009012/IC/203030434209,12-02-2018,2520,770,0,270,500,0  ,3290,
32002846037,Flood Control and protection,Chaur Renovation,PLANTATION OF VETIVER FROM GOMAGHAR GHAT TO AREBANDH AT BISWASPARA ,3201009012/FP/70201178844,15-06-2016,89441,9144,0,5544,3600,0  ,98585,
