scheme_code,scheme_name,completion_date,estimated_cost,estimated_material,expenditure_wage,expenditure_material,sanctiondate,wage_expense,semiskilled_expense,skilled_expense,material_expense,contingency_expense,total_expense,mandays
(3211010006/DP/22012034460811),80515social forestry from    shib narayan das house to  kanan manna  patta holder Dipti Das   job ca ,01/06/2021 ,38582 ,19100 ,22494 ,16700 ,22/06/2018,22494,0,0,16700,0  ,39194,
(3211010006/DP/22012034460808),80514 social forestry from    shib narayan das house to  kanan manna  patta holder gangha guachait   ,01/06/2021 ,38582 ,19100 ,26370 ,16700 ,22/06/2018,26370,0,0,16700,0  ,43070,
(3211010006/IC/130717762450),Re -excavation (50302)of  Khal from Biswanath Samanta house to Manasa Mandir. ,28/06/2019 ,297264 ,19688 ,292864 ,17688 ,17/01/2017,292864,0,17688,0,0  ,310552,
(3211010006/IF/22012034419732),"Plantation of Mango,Guava,Lemon variety of  Rampada Maity ",12/07/2018 ,7020 ,1270 ,7020 ,770 ,13/10/2017,7020,0,270,500,0  ,7790,
(3211010006/DP/22012034460821),"90323 Social forestry Brikapatta from Dhiren Barman house to Keleghai river side, Patta Holder -Dhir ",01/06/2021 ,38582 ,19100 ,9183 ,16700 ,22/06/2018,9183,0,0,16700,0  ,25883,
(3211010006/FP/320201060461330),Improvement of Ex-zamindary bundh with Pilling from Moti Barman to Gobinda Barai house ,11/12/2019 ,314004 ,16855 ,313813 ,20836 ,26/07/2018,313813,0,18336,2500,0  ,334649,
(3211010006/FP/320201060461336),Improvement of Ex-zamidary bundh with Pilling from Kali Mandir to Jhantu Maity house ,11/12/2019 ,285545 ,26751 ,271411 ,42868 ,26/07/2018,271411,0,16617,26251,0  ,314279,
(3211010006/FP/320201060427607),31601 Improvement of Ex-zamindary bundh from Sukdeb Kar to Kalipada Santra house with Pilling ,11/12/2019 ,192420 ,154232 ,191340 ,149944.69 ,05/01/2018,191340,6120,10800,133024.69,0  ,341284.69,
(3211010006/FP/130717720115),(71807)Strengthening&Wedenening Ex-Zamindary  bundh from Sushil Dinda to Gobinda Mandal house  ,27/06/2019 ,165440 ,11768 ,169664 ,10032 ,09/02/2017,169664,0,10032,0,0  ,179696,
(3211010006/FP/320201060461331),Improvement Ex-zamidary bundh from Haradhan Jana to Kangsabati Keleghai river with Pilling ,12/09/2019 ,99511 ,14375 ,84995 ,6870.5 ,26/07/2018,84995,0,4870.5,2000,0  ,91865.5,
(3211010006/FP/130717722672),71809 Strengthening & Wedenening Ex-zamindary bundh from Gopal Bhata to Bholanath Santra house  ,27/06/2019 ,221760 ,15200 ,221760 ,12936 ,01/03/2017,221760,0,12936,0,0  ,234696,
(3211010006/DP/22012034460815),80516 social forestry from    apurna jana house to nima jana house  patta holder   anima jana   job  ,01/06/2021 ,38582 ,19100 ,8213 ,16700 ,22/06/2018,8213,0,0,16700,0  ,24913,
(3211010006/FP/130717719387),51605 Improvement of Ex-zamindary bundh from Sukumar Manna to Madhusudan Dhara house with Pilling ,27/06/2019 ,95392 ,36944 ,81312 ,34680 ,17/01/2017,81312,0,5280,29400,0  ,115992,
(3211010006/DP/22012034460790),"90318 Social forestry Brikapatta from Banamali Mondal house to Keleghai river side,Patta Holder-Suku ",01/06/2021 ,38582 ,19100 ,9183 ,16700 ,22/06/2018,9183,0,0,16700,0  ,25883,
(3211010006/FP/320201060461335),Improvement of Ex-zamidary bundh with Pilling from Madhab Maji to Amal Dinda house ,11/12/2019 ,285545 ,26751 ,295668 ,42581.5 ,26/07/2018,295668,0,16330.5,26251,0  ,338249.5,
(3211010006/FP/130717718157),11805 Strengthening & Wedenening(Restoration)Earthern Road from Kamalesh Manna to Subal Ghorai house ,27/06/2019 ,241472 ,16256 ,240944 ,14256 ,09/02/2017,240944,0,14256,0,0  ,255200,
(3211010006/DP/321002040842781),70519 Social forestry Patta Holder- Alaka Bhowmik ,01/06/2021 ,38582 ,19100 ,31531 ,16700 ,16/08/2018,31531,0,0,16700,0  ,48231,
(3211010006/FP/130717717246),91804 Strengthening & Wedenening Ex-zamindary bundh from Jisukrishna Das to Bishnupada Das house  ,27/06/2019 ,158928 ,11504 ,156640 ,9240 ,09/02/2017,156640,0,9240,0,0  ,165880,
(3211010006/FP/130717718111),11804 Strengthening & Wedenening(Restoration)Earthern Road from Tufan Mallik to Kamalesh Manna house ,27/06/2019 ,221056 ,15200 ,221056 ,12936 ,09/02/2017,221056,0,12936,0,0  ,233992,
(3211010006/DP/34041091745),70501 Social forestry of Narikeldaha Madhyamik Siksha Kendra  ,10/01/2020 ,94336 ,74264 ,10032 ,42930 ,04/08/2016,10032,0,0,42930,0  ,52962,
(3211010006/FP/130717719380),51606 Improvement of Ex-zamindary bundh from PWD rasta to Achala Pandit house  ,27/06/2019 ,92224 ,7544 ,88352 ,5280 ,17/01/2017,88352,2640,2640,0,0  ,93632,
(3211010006/FP/130717715701),61813 Strengthening&Wedenening(Restoration) Earthern Road from Ranjit Mandal house to Swadesh Manna  ,27/06/2019 ,241472 ,16256 ,241120 ,14256 ,09/02/2017,241120,0,14256,0,0  ,255376,
(3211010006/FP/130717717250),91805 Strengthening & Wedenening Ex-zamindary bundh from Pilot Bhata to Dhiren Barman house  ,27/06/2019 ,208208 ,14408 ,195360 ,11616 ,09/02/2017,195360,0,11616,0,0  ,206976,
(3211010006/FP/130717718914),61815 Strengthening & Wedenening(Restoration)Earthern Road from Sachin Moni to Srikanta Jana house ,27/06/2019 ,208208 ,14408 ,206096 ,12144 ,09/02/2017,206096,0,12144,0,0  ,218240,
(3211010006/DP/34041091737),"90517 Social forestry Nikhil Maity house to Gokul Maity house Briksha Patta, Nirmal Barman ",10/01/2020 ,94336 ,74264 ,11616 ,14040 ,04/08/2016,11616,0,0,14040,0  ,25656,
(3211010006/IF/22012034418848),"Plantation of Mango,Guava,Lemon variety of  Kartik Ghorai ",12/07/2018 ,7020 ,1270 ,7020 ,770 ,13/10/2017,7020,0,270,500,0  ,7790,
(3211010006/IF/22012034418807),"Plantation of Mango,Guava,Lemon variety of  Nirmal Pramanik ",12/07/2018 ,7020 ,1270 ,7020 ,1310 ,13/10/2017,7020,0,810,500,0  ,8330,
(3211010006/IF/22012034418805),"Plantation of Mango,Guava,Lemon variety of  Samir Maiti ",12/07/2018 ,7020 ,1270 ,7020 ,770 ,13/10/2017,7020,0,270,500,0  ,7790,
(3211010006/IF/22012034418786),"Plantation of Mango,Guava,Lemon variety of  Subhas Maity ",12/07/2018 ,7020 ,1270 ,7020 ,770 ,13/10/2017,7020,0,270,500,0  ,7790,
(3211010006/IC/130717762447),Re -excavation (50301)of  Khal from Manuakhali main khal. ,27/06/2019 ,652432 ,41808 ,554224 ,33528 ,03/02/2017,554224,0,33528,0,0  ,587752,
(3211010006/DP/34041091881),70502 Social forestry of Dhewbhanga Pry. School ,27/09/2019 ,94336 ,74264 ,5632 ,0 ,04/08/2016,5632,0,0,0,0  ,5632,
(3211010006/IF/22012034418785),"Plantation of Mango,Guava,Lemon variety of  Madhab Kar ",12/07/2018 ,7020 ,1270 ,7020 ,770 ,13/10/2017,7020,0,270,500,0  ,7790,
(3211010006/IF/22012034418788),"Plantation of Mango,Guava,Lemon variety of  Narayan Bhowmik(LT. Bankim) ",03/08/2018 ,7020 ,1270 ,7020 ,500 ,13/10/2017,7020,0,0,500,0  ,7520,
(3211010006/IF/22012034418784),"Plantation of Mango,Guava,Lemon variety of  Tapan Dhara ",12/07/2018 ,7020 ,1270 ,7020 ,500 ,13/10/2017,7020,0,0,500,0  ,7520,
(3211010006/IF/22012034414420),"Plantation of Mango,Guava,Lemon variety of  Niyoti Dhara ",12/07/2018 ,7020 ,1270 ,7020 ,500 ,13/10/2017,7020,0,0,500,0  ,7520,
(3211010006/IF/22012034418755),"Plantation of Mango,Guava,Lemon variety of  Madhu Dhara ",13/07/2018 ,7020 ,1270 ,7020 ,0 ,13/10/2017,7020,0,0,0,0  ,7020,
(3211010006/IF/22012034414412),"Plantation of Mango,Guava,Lemon variety of  Purna Ch. Barman ",12/07/2018 ,7020 ,1270 ,7020 ,500 ,13/10/2017,7020,0,0,500,0  ,7520,
(3211010006/IF/22012034418757),"Plantation of Mango,Guava,Lemon variety of  Krishna Prasad Dhara ",12/07/2018 ,7020 ,1270 ,7020 ,500 ,13/10/2017,7020,0,0,500,0  ,7520,
(3211010006/DP/34041091730),"90516 Social forestry Nikhil Maity house to Gokul Maity house Briksha Patta, Rabindranath Samanta  ",10/01/2020 ,94336 ,74264 ,11616 ,14040 ,04/08/2016,11616,0,0,14040,0  ,25656,
(3211010006/IF/22012034414409),"Plantation of Mango,Guava,Lemon variety of  Arun Moni ",12/07/2018 ,7020 ,1270 ,7020 ,500 ,13/10/2017,7020,0,0,500,0  ,7520,
(3211010006/IF/22012034418746),"Plantation of Mango,Guava,Lemon variety of  Sudhir Ch. Nayek ",12/07/2018 ,7020 ,1270 ,7020 ,500 ,13/10/2017,7020,0,0,500,0  ,7520,
(3211010006/IF/22012034418748),"Plantation of Mango,Guava,Lemon variety of  Buddhadeb Ghorai ",12/07/2018 ,7020 ,1270 ,7020 ,500 ,13/10/2017,7020,0,0,500,0  ,7520,
(3211010006/FP/130717715695),61814 Strengthening&Wedenening(Restoration) Earthern Road from Sukumar Santra fishery to PWD bundh  ,27/06/2019 ,241472 ,16256 ,241120 ,14256 ,09/02/2017,241120,0,14256,0,0  ,255376,
(3211010006/IF/22012034414350),"Plantation of Mango,Guava,Lemon variety of  Kartik Das ",12/07/2018 ,7020 ,1270 ,7020 ,500 ,13/10/2017,7020,0,0,500,0  ,7520,
(3211010006/IF/22012034414353),"Plantation of Mango,Guava,Lemon variety of  Sabita Barman ",13/07/2018 ,7020 ,1270 ,7020 ,0 ,13/10/2017,7020,0,0,0,0  ,7020,
(3211010006/IF/22012034414326),"Plantation of Mango,Guava,Lemon variety of  Chandan Barman ",12/07/2018 ,7020 ,1270 ,7020 ,500 ,13/10/2017,7020,0,0,500,0  ,7520,
(3211010006/IF/22012034414417),"Plantation of Mango,Guava,Lemon variety of  Madhu Samanta ",13/07/2018 ,7020 ,1270 ,7020 ,500 ,13/10/2017,7020,0,0,500,0  ,7520,
(3211010006/DP/22012034460769),60529 social forestry nikanta mondal house to ajit bera patta holder Bharat samanta ,01/06/2021 ,38582 ,19100 ,11078 ,16700 ,22/06/2018,11078,0,0,16700,0  ,27778,
(3211010006/DP/22012034460782),60530 social forestry nikanta mondal house to ajit bera patta holder shyam deb roy ,01/06/2021 ,38582 ,19100 ,11078 ,16700 ,22/06/2018,11078,0,0,16700,0  ,27778,
(3211010006/IF/22012034414370),"Plantation of Mango,Guava,Lemon variety of  Rajkumar Maity ",12/07/2018 ,7020 ,1270 ,7020 ,500 ,13/10/2017,7020,0,0,500,0  ,7520,
(3211010006/DP/22012034460767),80513 social forestry from kanan manna house to naba kanta jana house patta holder Alaka bhowmik  ,01/06/2021 ,38582 ,19100 ,29430 ,16700 ,22/06/2018,29430,0,0,16700,0  ,46130,
(3211010006/IF/22012034414361),"Plantation of Mango,Guava,Lemon variety of  Baneswar Jana ",13/07/2018 ,7020 ,1270 ,7020 ,0 ,13/10/2017,7020,0,0,0,0  ,7020,
(3211010006/DP/22012034460745),60528 social forestry nikanta mondal house to ajit bera patta holder nakul maiti ,01/06/2021 ,38582 ,19100 ,11078 ,16700 ,22/06/2018,11078,0,0,16700,0  ,27778,
(3211010006/DP/22012034458255),"40301 Social forestry Brikapatta from bhuina khali Icds center to sankar more ,Patta Holder-Panchana ",01/06/2021 ,38582 ,19100 ,6112 ,16700 ,22/06/2018,6112,0,0,16700,0  ,22812,
(3211010006/DP/22012034458253),20514 social forestry from  madhab maji house to uttar sima bandh  patta holder Nirmala manna ,01/06/2021 ,38582 ,19100 ,16599 ,17846 ,22/06/2018,16599,1146,0,16700,0  ,34445,
(3211010006/DP/22012034460736),60526 social forestry nikanta mondal house to ajit bera patta holder Bhagabati Jana  ,01/06/2021 ,38582 ,19100 ,5730 ,16700 ,22/06/2018,5730,0,0,16700,0  ,22430,
(3211010006/DP/22012034458246),20512 social forestry from ram maiti house to pintu jana house  patta holder Gita maiti  ,01/06/2021 ,38582 ,19100 ,40638 ,16700 ,22/06/2018,40638,0,0,16700,0  ,57338,
(3211010006/DP/22012034458252),20513 social forestry from nastanir sangha to shree hari bhata sura    patta holder Dipangshu manna ,01/06/2021 ,38582 ,19100 ,37565 ,16700 ,22/06/2018,37565,0,0,16700,0  ,54265,
(3211010006/DP/22012034458242),20511 social forestry from sagar maji bari to bandhan bhata patta holder Jharna maji   ,01/06/2021 ,38582 ,19100 ,24474 ,17846 ,22/06/2018,24474,0,1146,16700,0  ,42320,
(3211010006/IF/22012034414376),"Plantation of Mango,Guava,Lemon variety of  Asit Das ",12/07/2018 ,7020 ,1270 ,7020 ,500 ,13/10/2017,7020,0,0,500,0  ,7520,
(3211010006/DP/22012034458254),20515 social forestry from  Gobinda fadikar house to chaitna maiti house   patta holder Alpana maiti ,01/06/2021 ,38582 ,19100 ,23407 ,16700 ,22/06/2018,23407,0,0,16700,0  ,40107,
(3211010006/DP/22012034432977),90516  Social forestry from Labakanta Jana to Swapan Hazra house of Krishna Roy(Ma Saraswati SHG) ,01/06/2021 ,38582 ,19100 ,9183 ,16700 ,22/06/2018,9183,0,0,16700,0  ,25883,
(3211010006/DP/22012034432982),90517 Social forestry from Labakanta Jana to Swapan Hazra house of Purnima Roy(Ma Saraswati SHG) ,01/06/2021 ,38582 ,19100 ,12239 ,16700 ,22/06/2018,12239,0,0,16700,0  ,28939,
(3211010006/DP/22012034432950),90512 Social forestry from Uttam Maity to Swapan Hazra house of Sandhya Hazra ,01/06/2021 ,38582 ,19100 ,12239 ,16700 ,22/06/2018,12239,0,0,16700,0  ,28939,
(3211010006/DP/22012034432954),90513  Social forestry from Uttam Maity to Swapan Hazra house of Kabita Samanta ,01/06/2021 ,38582 ,19100 ,18359 ,16700 ,22/06/2018,18359,0,0,16700,0  ,35059,
(3211010006/DP/22012034460741),60527 social forestry nikanta mondal house to ajit bera patta holder sachin Khesgil ,01/06/2021 ,38582 ,19100 ,11078 ,16700 ,22/06/2018,11078,0,0,16700,0  ,27778,
(3211010006/IF/22012034414319),"Plantation of Mango,Guava,Lemon variety of  Kamal Barman ",12/07/2018 ,7020 ,1270 ,7020 ,500 ,13/10/2017,7020,0,0,500,0  ,7520,
(3211010006/DP/22012034432888),90509  Social forestry from Madhab Midya to Uttam Maity house of Uttam Maity ,01/06/2021 ,38582 ,19100 ,18359 ,16700 ,22/06/2018,18359,0,0,16700,0  ,35059,
(3211010006/IF/22012034419677),"Plantation of Mango,Guava,Lemon variety of  Sukdeb Samanta ",12/07/2018 ,7020 ,1270 ,7020 ,680 ,13/10/2017,7020,0,180,500,0  ,7700,
(3211010006/IF/22012034414403),"Plantation of Mango,Guava,Lemon variety of  Swapan Dhara ",12/07/2018 ,7020 ,1270 ,7020 ,500 ,13/10/2017,7020,0,0,500,0  ,7520,
(3211010006/DP/22012034432881),90506 Social forestry from Gokul Maity to Sambhu Dolai house of Rina Das(Srihari SHG) ,01/06/2021 ,38582 ,19100 ,18359 ,16700 ,22/06/2018,18359,0,0,16700,0  ,35059,
(3211010006/DP/22012034432885),90508  Social forestry from Banamali Mandal house to Keleghai river side of Biswanath Barman ,01/06/2021 ,38582 ,19100 ,15303 ,16700 ,22/06/2018,15303,0,0,16700,0  ,32003,
(3211010006/DP/22012034432882),90507 Social forestry from Banamali Mandal house to Keleghai river side of Goutam Mandal ,01/06/2021 ,38582 ,19100 ,18359 ,16700 ,22/06/2018,18359,0,0,16700,0  ,35059,
(3211010006/DP/34041091721),"60520 Social forestry Ajit Bera house to Nisikanta house, Patta Holder- Shasanka Maity ",10/01/2020 ,94336 ,74264 ,10032 ,12819.8 ,04/08/2016,10032,0,0,12819.8,0  ,22851.8,
(3211010006/DP/34041091698),"60516 Social forestry Ajit Bera house to Nisikanta house, Patta Holder- Madhab Chandra Barman ",10/01/2020 ,94336 ,74264 ,10032 ,12819.8 ,04/08/2016,10032,0,0,12819.8,0  ,22851.8,
(3211010006/DP/22012034432968),90515  Social forestry from Labakanta Jana to Swapan Hazra house of Saraswati Jana(Ma Saraswati SHG) ,01/06/2021 ,38582 ,19100 ,18359 ,16700 ,22/06/2018,18359,0,0,16700,0  ,35059,
(3211010006/DP/22012034432957),90514  Social forestry from Uttam Maity to Swapan Hazra house of Ganga Maity(Ma Manasa SHG) ,01/06/2021 ,38582 ,19100 ,18314 ,16700 ,22/06/2018,18314,0,0,16700,0  ,35014,
(3211010006/DP/34041091716),"60519 Social forestry Ajit Bera house to Nisikanta house, Patta Holder- Sambhu Nath Maity ",10/01/2020 ,94336 ,74264 ,10032 ,12819.8 ,04/08/2016,10032,0,0,12819.8,0  ,22851.8,
(3211010006/DP/34041091703),"60517 Social forestry Ajit Bera house to Nisikanta house, Patta Holder- Milan Kumar Maity ",10/01/2020 ,94336 ,74264 ,9328 ,12819.8 ,04/08/2016,9328,0,0,12819.8,0  ,22147.8,
(3211010006/DP/34041091694),"60515 Social forestry Ajit Bera house to Nisikanta house, Patta Holder- Swapan Maity ",10/01/2020 ,94336 ,74264 ,10032 ,12819.8 ,04/08/2016,10032,0,0,12819.8,0  ,22851.8,
(3211010006/DP/34041091686),"60514 Social forestry Ajit Bera house to Nisikanta house, Patta Holder- Amulya Manna ",10/01/2020 ,94336 ,74264 ,9328 ,12819.8 ,04/08/2016,9328,0,0,12819.8,0  ,22147.8,
(3211010006/DP/34041091664),"60510 Social forestry Ajit Bera house to Nisikanta house, Patta Holder- Amal Pariya ",10/01/2020 ,94336 ,74264 ,10032 ,12819.8 ,04/08/2016,10032,0,0,12819.8,0  ,22851.8,
(3211010006/DP/34041091660),"60509 Social forestry Ajit Bera house to Nisikanta house, Patta Holder- Behulya Samanta ",10/01/2020 ,94336 ,74264 ,13088 ,12819.8 ,04/08/2016,13088,0,0,12819.8,0  ,25907.8,
(3211010006/DP/22012034432878),90505 Social forestry from Gokul Maity to Sambhu Dolai house of Krishna Das(Srihari SHG) ,01/06/2021 ,38582 ,19100 ,18359 ,16700 ,22/06/2018,18359,0,0,16700,0  ,35059,
(3211010006/DP/34041091653),"60508 Social forestry Ajit Bera house to Nisikanta house, Patta Holder- Sabita Samanta ",10/01/2020 ,94336 ,74264 ,10032 ,12819.8 ,04/08/2016,10032,0,0,12819.8,0  ,22851.8,
(3211010006/DP/34041091669),"60511 Social forestry Ajit Bera house to Nisikanta house, Patta Holder- Nishikanta Mandal ",10/01/2020 ,94336 ,74264 ,10032 ,15111.8 ,04/08/2016,10032,2292,0,12819.8,0  ,25143.8,
(3211010006/DP/22012034432931),90510 Social forestry from Madhab Midya to Uttam Maity house of Jamuna Roy(Ma Saraswati SHG) ,01/06/2021 ,38582 ,19100 ,18359 ,16700 ,22/06/2018,18359,0,0,16700,0  ,35059,
(3211010006/DP/34041091710),"60518 Social forestry Ajit Bera house to Nisikanta house, Patta Holder- Radharani Manna ",10/01/2020 ,94336 ,74264 ,10032 ,12819.8 ,04/08/2016,10032,0,0,12819.8,0  ,22851.8,
(3211010006/DP/34041090651),"60506 Social forestry Ajit Bera house to Nisikanta house, Patta Holder- Sashadhar Manna  ",10/01/2020 ,94336 ,74264 ,10032 ,12819.8 ,04/08/2016,10032,0,0,12819.8,0  ,22851.8,
(3211010006/DP/34041090613),"60504 Social forestry Ajit Bera house to Nisikanta house, Patta Holder- Ananta Manna ",10/01/2020 ,94336 ,74264 ,10032 ,12819.8 ,04/08/2016,10032,0,0,12819.8,0  ,22851.8,
(3211010006/DP/34041091680),"60513 Social forestry Ajit Bera house to Nisikanta house, Patta Holder- Goutam Manna ",10/01/2020 ,94336 ,74264 ,10032 ,12819.8 ,04/08/2016,10032,0,0,12819.8,0  ,22851.8,
(3211010006/DP/34041090422),"60503 Social forestry Ajit Bera house to Nisikanta house, Patta Holder- Dulali Khaskil ",10/01/2020 ,94336 ,74264 ,9328 ,12819.8 ,04/08/2016,9328,0,0,12819.8,0  ,22147.8,
(3211010006/DP/34041090620),"60505 Social forestry Ajit Bera house to Nisikanta house, Patta Holder- Satish Maity ",10/01/2020 ,94336 ,74264 ,4576 ,12819.8 ,04/08/2016,4576,0,0,12819.8,0  ,17395.8,
(3211010006/DP/34041091675),"60512 Social forestry Ajit Bera house to Nisikanta house, Patta Holder- Krishna Manna ",10/01/2020 ,94336 ,74264 ,10032 ,12819.8 ,04/08/2016,10032,0,0,12819.8,0  ,22851.8,
(3211010006/DP/34041090391),"90515 Social forestry Nikhil Maity house to Gokul Maity house, Patta Holder- Namita Pradhan  ",10/01/2020 ,94336 ,74264 ,11616 ,14039.96 ,04/08/2016,11616,0,0,14039.96,0  ,25655.96,
(3211010006/DP/34041090398),"60501 Social forestry Ajit Bera house to Nisikanta house, Patta Holder- Mamani Maity ",10/01/2020 ,94336 ,74264 ,10032 ,12819.8 ,04/08/2016,10032,0,0,12819.8,0  ,22851.8,
(3211010006/IF/22012034414294),"Plantation of Mango,Guava,Lemon variety of  Biswanath Kar ",12/07/2018 ,7020 ,1270 ,7020 ,270 ,13/10/2017,7020,0,270,0,0  ,7290,
(3211010006/IF/22012034414293),"Plantation of Mango,Guava,Lemon variety of  Kartik Samanta ",12/07/2018 ,7020 ,1270 ,6300 ,270 ,13/10/2017,6300,0,270,0,0  ,6570,
(3211010006/IF/22012034414291),"Plantation of Mango,Guava,Lemon variety of  Anup Samanta ",12/07/2018 ,7020 ,1270 ,7020 ,270 ,13/10/2017,7020,0,270,0,0  ,7290,
(3211010006/IF/22012034413624),"Plantation of Mango,Guava,Lemon variety of  Jamuna Das ",11/07/2018 ,7020 ,1270 ,7020 ,500 ,13/10/2017,7020,0,0,500,0  ,7520,
(3211010006/IF/22012034413621),"Plantation of Mango,Guava,Lemon variety of  Minakshi Maji ",11/07/2018 ,7020 ,1270 ,7020 ,500 ,13/10/2017,7020,0,0,500,0  ,7520,
(3211010006/IF/22012034414288),"Plantation of Mango,Guava,Lemon variety of  Uttam Samanta ",12/07/2018 ,7020 ,1270 ,7020 ,270 ,13/10/2017,7020,0,270,0,0  ,7290,
(3211010006/DP/22012034432935),90511Social forestry from Madhab Midya to Uttam Maity house of Prafullya Hazra ,01/06/2021 ,38582 ,19100 ,18359 ,16700 ,22/06/2018,18359,0,0,16700,0  ,35059,
(3211010006/IF/22012034413615),"Plantation of Mango,Guava,Lemon variety of  Kesab Shasmal ",11/07/2018 ,7020 ,1270 ,7020 ,500 ,13/10/2017,7020,0,0,500,0  ,7520,
(3211010006/IF/22012034413620),"Plantation of Mango,Guava,Lemon variety of  Arati Samanta ",11/07/2018 ,7020 ,1270 ,7020 ,500 ,13/10/2017,7020,0,0,500,0  ,7520,
(3211010006/IF/22012034414317),"Plantation of Mango,Guava,Lemon variety of  Khokon Das ",13/07/2018 ,7020 ,1270 ,7020 ,500 ,13/10/2017,7020,0,0,500,0  ,7520,
(3211010006/DP/34041091649),"60507 Social forestry Ajit Bera house to Nisikanta house, Patta Holder- Arati Pramanik  ",10/01/2020 ,94336 ,74264 ,10032 ,12819.8 ,04/08/2016,10032,0,0,12819.8,0  ,22851.8,
(3211010006/IF/22012034413614),"Plantation of Mango,Guava,Lemon variety of  Maya Hatai ",11/07/2018 ,7020 ,1270 ,7020 ,500 ,13/10/2017,7020,0,0,500,0  ,7520,
(3211010006/DP/22012034432875),90504 Social forestry from Damodar Ghorai house to River side of Damodar Ghorai ,01/06/2021 ,38582 ,19100 ,18359 ,16700 ,22/06/2018,18359,0,0,16700,0  ,35059,
(3211010006/DP/22012034432872),90503  Social forestry from Rabindranath Samanta to Kartik Maity house of Jugal Pradhan ,01/06/2021 ,38582 ,19100 ,16640 ,16700 ,22/06/2018,16640,0,0,16700,0  ,33340,
(3211010006/DP/22012034432870),90502  Social forestry from Samir Sau to Ashike Kandar house of Bithika Midya ,01/06/2021 ,38582 ,19100 ,18359 ,16700 ,22/06/2018,18359,0,0,16700,0  ,35059,
(3211010006/DP/22012034432868),90501 Social forestry from Samir Sau to Ashike Kandar house of Samiran Sau ,01/06/2021 ,38582 ,19100 ,18359 ,16700 ,22/06/2018,18359,0,0,16700,0  ,35059,
(3211010006/IF/22012034413610),"Plantation of Mango,Guava,Lemon variety of  Suchitra Manna ",11/07/2018 ,7020 ,1270 ,7020 ,500 ,13/10/2017,7020,0,0,500,0  ,7520,
(3211010006/DP/22012034432861),80511  Social forestry from Kanan Manna to Nabakanta Jana house of Jotshna Maity(Trinayani SHG) ,01/06/2021 ,38582 ,19100 ,32486 ,16700 ,22/06/2018,32486,0,0,16700,0  ,49186,
(3211010006/DP/22012034432865),80512  Social forestry from Kanan Manna to Nabakanta Jana house of Syamali Das(SHG) ,01/06/2021 ,38582 ,19100 ,32486 ,16700 ,22/06/2018,32486,0,0,16700,0  ,49186,
(3211010006/IF/22012034413616),"Plantation of Mango,Guava,Lemon variety of  Anupama Mandal ",11/07/2018 ,7020 ,1270 ,7020 ,500 ,13/10/2017,7020,0,0,500,0  ,7520,
(3211010006/IF/22012034413607),"Plantation of Mango,Guava,Lemon variety of  Raghunath Das ",11/07/2018 ,7020 ,1270 ,7020 ,500 ,13/10/2017,7020,0,0,500,0  ,7520,
(3211010006/IF/22012034414297),"Plantation (Sansad-3)of Mango,Guava,Lemon variety of  Bharat Samanta ",12/07/2018 ,7020 ,1270 ,7020 ,270 ,13/10/2017,7020,0,270,0,0  ,7290,
(3211010006/DP/22012034432831),80506 Social forestry from Pasupati Khamari to Chhabi Khalua house of Usha Ghorai ,01/06/2021 ,38582 ,19100 ,32486 ,16700 ,22/06/2018,32486,0,0,16700,0  ,49186,
(3211010006/DP/22012034432826),80505 Social forestry from Pasupati Khamari to Chhabi Khalua house of Anima Khamari(Bipattarini SHG) ,01/06/2021 ,38582 ,19100 ,26366 ,16700 ,22/06/2018,26366,0,0,16700,0  ,43066,
(3211010006/DP/22012034432821),80504Social forestry from Sibnarayan Das house to Bhim Barman house of Alpana Ghanta(Bipattarini SHG ,01/06/2021 ,38582 ,19100 ,32486 ,16700 ,22/06/2018,32486,0,0,16700,0  ,49186,
(3211010006/DP/34041090411),"60502 Social forestry Ajit Bera house to Nisikanta house, Patta Holder- Ajit Bera ",10/01/2020 ,94336 ,74264 ,10032 ,12819.8 ,04/08/2016,10032,0,0,12819.8,0  ,22851.8,
(3211010006/DP/22012034432807),70515 Social forestry from Matilal Barman house to Ganesh Barai house of Sandhya Moni(SHG) ,01/06/2021 ,38582 ,19100 ,21018 ,16700 ,22/06/2018,21018,0,0,16700,0  ,37718,
(3211010006/DP/22012034432818),80503Social forestry from Sibnarayan Das house to Bhim Barman house of Kalpana Guria(Bipattarini SHG ,01/06/2021 ,38582 ,19100 ,14341 ,16700 ,22/06/2018,14341,0,0,16700,0  ,31041,
(3211010006/DP/22012034432803),70514 Social forestry from Matilal Barman house to Ganesh Barai house of Pratima Jana(SHG) ,01/06/2021 ,38582 ,19100 ,26756 ,16700 ,22/06/2018,26756,0,0,16700,0  ,43456,
(3211010006/DP/22012034432787),70511 Social forestry from Matilal Barman house to Ganesh Barai house of Latarani Adak ,01/06/2021 ,38582 ,19100 ,29430 ,16700 ,22/06/2018,29430,0,0,16700,0  ,46130,
(3211010006/DP/22012034432832),80507 Social forestry from Apurna Jana to Nimai Jana house of Bani Jana(Radhagobinda SHG) ,01/06/2021 ,38582 ,19100 ,11269 ,16700 ,22/06/2018,11269,0,0,16700,0  ,27969,
(3211010006/DP/22012034432777),70507 Social forestry from Mangali Barman house to Nimai Dinda house(canal par of Chhanda BarmanSHG) ,01/06/2021 ,38582 ,19100 ,32868 ,16700 ,22/06/2018,32868,0,0,16700,0  ,49568,
