scheme_code,completion_date,scheme_name,estimated_cost,estimated_material,expenditure_wage,expenditure_material,sanctiondate,wage_expense,semiskilled_expense,skilled_expense,material_expense,contingency_expense,total_expense,mandays
3201010001/IF/IAY/3249907,28-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5601580 ,18360,0,14711,0,05-12-2019,14711,0,0,0,0  ,14711,
3201010001/IF/22012034561073,13-06-2018,Construction of Tube well platform with soak pit and compost pit of PMAY(G) AT Sansad No.-I ,720,100,720,0,23-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034555600,04-02-2019,"Construction of GITANJALI building of Madan Mohan Sen, S/O- Umacharan Sen at sansad-7 ",16200,100,21371,0,17-10-2017,21371,0,0,0,0  ,21371,
3201010001/IF/22012034548314,04-02-2019,Construction of Gitanjali Buiilding of  AJIMEL MONDAL/ KHADEM (2414) at sansad-17 ,16200,100,16853,0,02-06-2017,16853,0,0,0,0  ,16853,
3201010001/IF/22012034548342,04-02-2019,Construction of IAY Building of JAGADISH GHOSH at Sansad No-V ,16200,100,16280,0,20-09-2017,16280,0,0,0,0  ,16280,
3201010001/IF/22012034555634,04-02-2019,Construction of Gitanjali Buiilding of  ALAUDDIN SEKH/NIYAMAT(5336) at sansad-4 ,16200,100,16805,0,17-10-2017,16805,0,0,0,0  ,16805,
3201010001/IF/22012034548332,04-02-2019,Construction of IAY Building of SABIRAN BEWA SEKH  at Sansad No-XVIII ,16200,100,15773,0,20-09-2017,15773,0,0,0,0  ,15773,
3201010001/IF/22012034548337,08-03-2019,Construction of Gitanjali Buiilding of  SITAL GHOSH/CHITTA(0765) at sansad-19 ,16200,100,22583,0,02-06-2017,22583,0,0,0,0  ,22583,
3201010001/RC/320201060547122,11-08-2021,Const of brick  soling road and earth work from Dindayal Ghosh to L O Arabinda Ghosh at Sankarpur ,318334.66,12328,239320,5508,13-12-2019,239320,0,5508,0,0  ,244828,
3201010001/IF/22012034555643,04-02-2019,Construction of Gitanjali Buiilding of  Shyamsundar Biswas/Shamshan(7110) at sansad-11 ,16200,100,17940,0,14-07-2017,17940,0,0,0,0  ,17940,
3201010001/RC/320201060547019,17-06-2021,Construction of brick  soling road and earth work from khaler dhar to L O Bidhan Ghosh at sansad XII ,316955.74,12694.4,285266,21047,13-12-2019,285266,0,17547,3500,0  ,306313,
3201010001/RC/320201060547017,12-06-2021,Construction of brick  soling road and earth work fromKesto Ghosh to L O Rabin Ghosh at sansad XII ,317652.49,12328,189216,11678,13-12-2019,189216,0,8178,3500,0  ,200894,
3201010001/IF/22012034561214,13-06-2018,Construction Tube well platform with soak pit and compost pit of PMAY(G) at sansad-4 ,720,100,720,0,23-10-2017,720,0,0,0,0  ,720,
3201010001/RC/320201060545704,08-05-2021,Construction of brick  soling road and earth work from Basu Mohanta to  Baman ghat at sansad XV ,319145.27,12662.34,353090,11016,12-12-2019,353090,0,11016,0,0  ,364106,
3201010001/RC/320201060546337,11-08-2021,Const of brick  soling road and earth work from H O Ajit Mukherjee to  H O Didar Kanthaliya at XV ,316715.05,11694.4,343990,12240,05-03-2020,343990,0,12240,0,0  ,356230,
3201010001/LD/321002040887974,09-03-2022,Land Development of Sangrami Club at RailBazar ,52879.07,3500,53289,3366,05-06-2020,53289,0,3366,0,0  ,56655,
3201010001/IF/IAY/4596800,09-03-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3281507 ,19170,0,18831,0,19-06-2020,18831,0,0,0,0  ,18831,
3201010001/IF/IAY/4802028,05-01-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4633168 ,19170,0,19170,0,19-06-2020,19170,0,0,0,0  ,19170,
3201010001/RC/320201060550163,08-05-2021,Const of brick  soling road and earth work from L O Alihim Sk  to Kabarsthan at Dwipchandrapur ,130369.17,12694.4,140130,11522,06-01-2020,140130,0,8022,3500,0  ,151652,
3201010001/IF/22012034548308,04-02-2019,Construction of Gitanjali Buiilding of  BISHNU MONDAL/ DHARMA(5966) at sansad-7 ,16200,100,20122,0,02-06-2017,20122,0,0,0,0  ,20122,
3201010001/RC/320201060546065,12-06-2021,Construction of brick  soling road and earth work from Nakjola Kalitala to L/O Monmila Ghosh at IX ,167379.22,12694.4,147460,7533,25-12-2019,147460,0,7533,0,0  ,154993,
3201010001/IF/IAY/4508619,05-01-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5240169 ,19170,0,19170,0,09-07-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/3249893,29-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2751351 ,18360,0,14919,0,05-12-2019,14919,0,0,0,0  ,14919,
3201010001/IF/IAY/3249895,18-05-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3946613 ,17190,0,16430,0,05-12-2019,16430,0,0,0,0  ,16430,
3201010001/IF/IAY/3249892,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3304286 ,17190,0,16430,0,05-12-2019,16430,0,0,0,0  ,16430,
3201010001/IF/IAY/3249891,29-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2326619 ,17190,0,14516,0,05-12-2019,14516,0,0,0,0  ,14516,
3201010001/IF/IAY/3249889,28-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1525201 ,18360,0,14711,0,25-10-2019,14711,0,0,0,0  ,14711,
3201010001/IF/IAY/3249890,14-10-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1939833 ,17190,0,17168,0,25-10-2019,17168,0,0,0,0  ,17168,
3201010001/IF/IAY/3249885,29-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3092709 ,18360,0,14919,0,05-12-2019,14919,0,0,0,0  ,14919,
3201010001/IF/IAY/3249896,29-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3177960 ,18360,0,14919,0,05-12-2019,14919,0,0,0,0  ,14919,
3201010001/IF/IAY/2223404,25-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2227979 ,17190,0,13752,0,11-02-2018,13752,0,0,0,0  ,13752,
3201010001/IF/22012034548286,04-02-2019,Construction of IAY Building of FULCHAND GHOSH  at Sansad No-XIX ,16200,100,19145,0,14-07-2017,19145,0,0,0,0  ,19145,
3201010001/IF/IAY/2493134,18-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2227194 ,17190,0,5508,0,11-02-2018,5508,0,0,0,0  ,5508,
3201010001/IF/22012034548296,25-07-2018,Construction of Gitanjali Buiilding of  ANIL PRAMANIK/MAHANANDA(1199) at sansad-7 ,16200,100,16200,0,02-06-2017,16200,0,0,0,0  ,16200,
3201010001/IF/IAY/3249894,29-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3062073 ,18360,0,14919,0,05-12-2019,14919,0,0,0,0  ,14919,
3201010001/IF/22012034548267,04-02-2019,Construction of IAY Building of MURSHID MONDAL at Sansad No-XVIII ,16200,100,17947,0,20-09-2017,17947,0,0,0,0  ,17947,
3201010001/IF/22012034424456,13-06-2018,CONST. OF POULTRY SHED AT THE H/O KRISHNA PRAMANIK ,13000,55000,176,0,13-03-2017,176,0,0,0,0  ,176,
3201010001/IF/22012034423667,13-06-2018,CONST. OF POULTRY SHED AT THE H/O ALORANI MONDAL ,13000,55000,176,0,16-03-2017,176,0,0,0,0  ,176,
3201010001/IF/22012034424445,13-06-2018,CONST. OF POULTRY SHED AT THE H/O KRISHNA CHANDRA GHOSH ,13000,55000,176,0,13-03-2017,176,0,0,0,0  ,176,
3201010001/IF/22012034363049,25-07-2018,Construction of IAY Building of Individual beneficiaries (MR. SUDHAN GHOSH) at Belpukur G.P. sansad-XIX ,15700,100,15280,0,25-05-2016,15280,0,0,0,0  ,15280,
3201010001/IF/22012034548326,04-02-2019,Construction of IAY Building of MACHHU BIBI SEKH  at Sansad No-XVIII ,16200,100,17947,0,20-09-2017,17947,0,0,0,0  ,17947,
3201010001/IF/IAY/3249898,11-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2261211 ,17190,0,17567,0,05-12-2019,17567,0,0,0,0  ,17567,
3201010001/IF/22012034363030,04-02-2019,Construction of IAY Building of Individual beneficiaries (TOTAB ALI MALLICK) at Belpukur G.P. sansad-XVIII ,15700,100,17962,0,25-05-2016,17962,0,0,0,0  ,17962,
3201010001/IF/22012034363035,04-02-2019,Construction of IAY Building of Individual beneficiaries (MARFAT MALLICK) at Belpukur G.P. sansad-XVIII ,15700,100,20434,0,25-05-2016,20434,0,0,0,0  ,20434,
3201010001/IF/22012034362110,25-07-2018,Construction of IAY Building of Individual beneficiaries (KARTICK CHAKRABORTY ) at Belpukur G.P. sansad-II ,15700,100,15412,0,25-05-2016,15412,0,0,0,0  ,15412,
3201010001/IF/22012034363040,25-07-2018,Construction of IAY Building of Individual beneficiaries (GAFUR MALLIK) at Belpukur G.P. sansad-XVIII ,15700,100,15684,0,25-05-2016,15684,0,0,0,0  ,15684,
3201010001/IF/IAY/4473603,09-03-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3178744 ,19170,0,18831,0,17-06-2020,18831,0,0,0,0  ,18831,
3201010001/IF/IAY/4471084,09-03-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3061541 ,19170,0,18831,0,19-06-2020,18831,0,0,0,0  ,18831,
3201010001/IF/22012034363023,04-02-2019,Construction of IAY Building of Individual beneficiaries (SUFIYA BIBI SEKH) at Belpukur G.P. sansad-X ,15700,100,15659,0,25-05-2016,15659,0,0,0,0  ,15659,
3201010001/IF/IAY/4464661,09-03-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2147106 ,19170,0,18831,0,25-08-2020,18831,0,0,0,0  ,18831,
3201010001/IF/22012034363019,25-07-2018,Construction of IAY Building of Individual beneficiaries (SHYAMAL GHOSH) at Belpukur G.P. sansad-IV ,15700,100,15832,0,25-05-2016,15832,0,0,0,0  ,15832,
3201010001/IF/IAY/3334484,11-03-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2742604 ,17190,0,16455,0,25-10-2019,16455,0,0,0,0  ,16455,
3201010001/IF/IAY/3334464,11-03-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2804560 ,19170,0,16455,0,05-12-2019,16455,0,0,0,0  ,16455,
3201010001/IF/IAY/3334500,11-03-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2743674 ,19170,0,16455,0,05-12-2019,16455,0,0,0,0  ,16455,
3201010001/IF/IAY/3295093,11-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2305691 ,19170,0,14594,0,17-12-2019,14594,0,0,0,0  ,14594,
3201010001/IF/IAY/3295112,12-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2870456 ,19170,0,17544,0,17-12-2019,17544,0,0,0,0  ,17544,
3201010001/IF/IAY/3295067,23-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2621506 ,19170,0,11355,0,25-10-2019,11355,0,0,0,0  ,11355,
3201010001/IF/IAY/4467580,09-03-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2704448 ,19170,0,18831,0,17-06-2020,18831,0,0,0,0  ,18831,
3201010001/IF/IAY/2222011,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2133987 ,17190,0,16426,0,11-02-2018,16426,0,0,0,0  ,16426,
3201010001/IF/22012034401764,04-02-2019,Construction of IAY Building of Individual beneficiaries (RABIYA DAFADA ) at Belpukur G.P. sansad-12 ,15700,100,15941,0,25-05-2016,15941,0,0,0,0  ,15941,
3201010001/IF/IAY/3295096,02-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2775244 ,19170,0,16320,0,17-12-2019,16320,0,0,0,0  ,16320,
3201010001/RC/320201060541239,12-06-2021,Const. of Brick soaling road & earth work from Laxman Ghosh to Ranjit Ghosh at Bahirdwip ,70491.66,6746.16,52500,3438,24-10-2019,52500,0,3438,0,0  ,55938,
3201010001/IF/IAY/2196450,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2250866 ,17190,0,16426,0,11-02-2018,16426,0,0,0,0  ,16426,
3201010001/IF/IAY/4801990,23-05-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4914002 ,19170,0,19170,0,19-06-2020,19170,0,0,0,0  ,19170,
3201010001/RC/320201060548029,08-05-2021,Const of brick soling road and earth work from L O Bhagirath Ghosh to Panchananatala at  IX ,162986.08,11316.8,187520,11066,13-12-2019,187520,0,7566,3500,0  ,198586,
3201010001/IF/IAY/4794085,19-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2640439 ,19170,0,18957,0,04-09-2020,18957,0,0,0,0  ,18957,
3201010001/IF/IAY/4802001,23-05-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4934097 ,19170,0,19170,0,06-07-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4794074,20-04-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1426319 ,19170,0,19170,0,30-12-2020,19170,0,0,0,0  ,19170,
3201010001/IF/22012034350663,04-02-2019,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARY (MAMTA BIBI) AT SANSAD-XV ,15700,100,16391,0,25-06-2016,16391,0,0,0,0  ,16391,
3201010001/IF/IAY/3281784,17-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2869057 ,18360,0,14919,0,05-12-2019,14919,0,0,0,0  ,14919,
3201010001/IF/IAY/4802032,19-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5005475 ,19170,0,18105,0,30-06-2020,18105,0,0,0,0  ,18105,
3201010001/IF/IAY/4794092,19-07-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3972178 ,19170,0,17253,0,30-12-2020,17253,0,0,0,0  ,17253,
3201010001/IF/IAY/3281781,17-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3239044 ,17190,0,14594,0,05-12-2019,14594,0,0,0,0  ,14594,
3201010001/IF/IAY/3281799,17-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2765316 ,18360,0,14919,0,05-12-2019,14919,0,0,0,0  ,14919,
3201010001/IF/IAY/3281749,17-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3172003 ,18360,0,14919,0,05-12-2019,14919,0,0,0,0  ,14919,
3201010001/IF/IAY/3281745,17-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3236126 ,18360,0,14919,0,05-12-2019,14919,0,0,0,0  ,14919,
3201010001/IF/IAY/3281760,12-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3987225 ,17190,0,16320,0,05-12-2019,16320,0,0,0,0  ,16320,
3201010001/IF/IAY/3281769,17-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3059257 ,18360,0,14919,0,05-12-2019,14919,0,0,0,0  ,14919,
3201010001/IF/IAY/3266170,11-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3221069 ,18360,0,14850,0,05-12-2019,14850,0,0,0,0  ,14850,
3201010001/IF/IAY/3281775,17-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3172508 ,18360,0,14919,0,05-12-2019,14919,0,0,0,0  ,14919,
3201010001/IF/IAY/2196449,11-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2250098 ,17190,0,14368,0,11-02-2018,14368,0,0,0,0  ,14368,
3201010001/IF/22012034520802,04-02-2019,Const. of GITANJALI Building of individual Beneficiaries at Belpukur Sansad No.IX ,16000,1000,16721,0,02-06-2017,16721,0,0,0,0  ,16721,
3201010001/IF/IAY/3266203,17-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3103564 ,19170,0,14919,0,05-12-2019,14919,0,0,0,0  ,14919,
3201010001/IF/IAY/2128872,21-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1966681 ,17190,0,9402,0,11-02-2018,9402,0,0,0,0  ,9402,
3201010001/IF/IAY/2194622,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1902518 ,17190,0,16426,0,11-02-2018,16426,0,0,0,0  ,16426,
3201010001/IF/IAY/2127705,19-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2226695 ,17190,0,13752,0,11-02-2018,13752,0,0,0,0  ,13752,
3201010001/IF/IAY/4801985,23-05-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3735442 ,19170,0,19170,0,19-06-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/2123153,25-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2149322 ,17190,0,13752,0,11-02-2018,13752,0,0,0,0  ,13752,
3201010001/IF/IAY/2120929,21-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2140147 ,17190,0,14364,0,11-02-2018,14364,0,0,0,0  ,14364,
3201010001/IF/IAY/2125582,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1992841 ,17190,0,15662,0,11-02-2018,15662,0,0,0,0  ,15662,
3201010001/IF/IAY/2119348,25-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1968403 ,17190,0,13752,0,11-02-2018,13752,0,0,0,0  ,13752,
3201010001/IF/IAY/2116863,25-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1942640 ,17190,0,13752,0,11-02-2018,13752,0,0,0,0  ,13752,
3201010001/IF/IAY/4793458,23-05-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5243385 ,19170,0,19170,0,25-08-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/2128490,10-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2180285 ,17190,0,15280,0,11-02-2018,15280,0,0,0,0  ,15280,
3201010001/IF/IAY/4781571,20-04-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2173438 ,19170,0,19170,0,04-09-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/3266177,28-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2264771 ,19170,0,17897,0,05-12-2019,17897,0,0,0,0  ,17897,
3201010001/IF/IAY/2196451,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2250870 ,17190,0,16426,0,11-02-2018,16426,0,0,0,0  ,16426,
3201010001/IF/IAY/2115270,25-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1964114 ,17190,0,13752,0,11-02-2018,13752,0,0,0,0  ,13752,
3201010001/IF/IAY/4596972,01-05-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3293774 ,19170,0,15975,0,04-09-2020,15975,0,0,0,0  ,15975,
3201010001/IF/IAY/4596973,01-05-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3293962 ,19170,0,15849,0,04-09-2020,15849,0,0,0,0  ,15849,
3201010001/IF/IAY/3266169,23-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2793726 ,19170,0,16590,0,05-12-2019,16590,0,0,0,0  ,16590,
3201010001/IF/IAY/4596970,01-05-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2946049 ,19170,0,15975,0,04-09-2020,15975,0,0,0,0  ,15975,
3201010001/IF/IAY/4596969,01-05-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2471398 ,19170,0,15849,0,04-09-2020,15849,0,0,0,0  ,15849,
3201010001/IF/IAY/4781569,20-06-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2372958 ,19170,0,19170,0,10-08-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4596827,01-05-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2333743 ,19170,0,15423,0,23-06-2020,15423,0,0,0,0  ,15423,
3201010001/IF/IAY/4500854,23-05-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5356969 ,19170,0,19170,0,25-08-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4499987,20-06-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5274366 ,19170,0,19170,0,02-09-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/4501203,20-06-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5477677 ,19170,0,19170,0,21-07-2020,19170,0,0,0,0  ,19170,
3201010001/IF/22012034350651,04-02-2019,CONST. OF IAY BUILDING OF INDIVIDUAL BENEFICIARY (ALEYAR SEKH) AT SANSAD-XIV ,15700,100,16253,0,28-06-2016,16253,0,0,0,0  ,16253,
3201010001/IF/IAY/4502720,20-06-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5278312 ,19170,0,19170,0,31-07-2020,19170,0,0,0,0  ,19170,
3201010001/IF/22012034334397,25-07-2018,Construction of IAY Building of Individual beneficiaries (SUBAL GHOSH ) at Belpukur G.P. sansad-XIX ,15800,100,15784,0,25-05-2016,15784,0,0,0,0  ,15784,
3201010001/IF/22012034334405,04-02-2019,Construction of IAY Building of Individual beneficiaries (TENTUL GHOSH) at Belpukur G.P. sansad-XIX ,15800,100,15012,0,25-05-2016,15012,0,0,0,0  ,15012,
3201010001/IF/22012034334152,25-07-2018,Construction of IAY Building of Individual beneficiaries (SUJIT SING) at Belpukur G.P. sansad-II ,15800,100,15812,0,25-05-2016,15812,0,0,0,0  ,15812,
3201010001/IF/IAY/2194134,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1900353 ,17190,0,16044,0,11-02-2018,16044,0,0,0,0  ,16044,
3201010001/IF/22012034316958,04-02-2019,Construction of IAY Building of Individual beneficiaries (SAHABADDIN SK) at Belpukur G.P. sansad-XVII ,15700,100,15360,0,26-05-2016,15360,0,0,0,0  ,15360,
3201010001/IF/22012034316072,04-02-2019,Construction  of  IAY  Building  of  Individual  beneficiaries (ABDUL MONDAL) at  Belpukur G.P. sansad-XVII ,15700,100,15928,0,25-05-2016,15928,0,0,0,0  ,15928,
3201010001/IF/IAY/4596957,01-05-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3103790 ,19170,0,15636,0,25-08-2020,15636,0,0,0,0  ,15636,
3201010001/DP/34041090884,13-06-2018,ENVIRONMENT CLEANING AT ICDS AT SANSAD NO-XVIII ,67000,38000,3872,264,05-08-2016,3872,0,264,0,0  ,4136,
3201010001/IF/IAY/3266168,09-03-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2622445 ,19170,0,16455,0,25-10-2019,16455,0,0,0,0  ,16455,
3201010001/DP/34041090877,13-06-2018,ENVIRONMENT CLEANING AT ICDS AT SANSAD NO.-V ,67000,38000,2816,264,05-08-2016,2816,0,264,0,0  ,3080,
3201010001/FP/130717715832,13-06-2018,EARTH WORK IN ROAD CUM BUNDH FROM H/O SACHIN GHOSH TO DANGAPARA MORE AT SANSAD NO-IX ,374000,26000,299297.8,48450,07-02-2017,299297.8,0,48450,0,0  ,347747.8,
3201010001/IF/IAY/3266167,28-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3061437 ,19170,0,16242,0,05-12-2019,16242,0,0,0,0  ,16242,
3201010001/IF/IAY/2119768,25-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2040670 ,17190,0,13752,0,11-02-2018,13752,0,0,0,0  ,13752,
3201010001/IF/IAY/3266148,28-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1994767 ,19170,0,15027,0,25-10-2019,15027,0,0,0,0  ,15027,
3201010001/IF/IAY/3266134,28-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1433172 ,19170,0,16455,0,25-10-2019,16455,0,0,0,0  ,16455,
3201010001/IF/22012034316979,04-02-2019,Construction of IAY Building of Individual beneficiaries (HALIMA BIBI) at Belpukur G.P. sansad-XVII ,15700,100,15599,0,26-05-2016,15599,0,0,0,0  ,15599,
3201010001/IF/IAY/3249943,28-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3182024 ,19170,0,16455,0,05-12-2019,16455,0,0,0,0  ,16455,
3201010001/IF/IAY/4781491,20-04-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1925510 ,19170,0,19170,0,31-07-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/3249946,28-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2699609 ,17190,0,17025,0,05-12-2019,17025,0,0,0,0  ,17025,
3201010001/IF/IAY/3249935,28-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2738942 ,19170,0,16455,0,05-12-2019,16455,0,0,0,0  ,16455,
3201010001/IF/IAY/3249913,11-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2041292 ,18360,0,13205,0,05-12-2019,13205,0,0,0,0  ,13205,
3201010001/IF/IAY/3266158,28-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3054833 ,18360,0,15249,0,05-12-2019,15249,0,0,0,0  ,15249,
3201010001/IF/22012034334390,04-02-2019,Construction of IAY Building of Individual beneficiaries (SABIRAN BEWA) at Belpukur G.P. sansad-XVII ,15800,100,15336,0,25-05-2016,15336,0,0,0,0  ,15336,
3201010001/IF/IAY/3249908,28-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2898152 ,18360,0,15249,0,05-12-2019,15249,0,0,0,0  ,15249,
3201010001/IF/IAY/2111923,25-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1940585 ,17190,0,13752,0,07-03-2018,13752,0,0,0,0  ,13752,
3201010001/IF/IAY/2114759,25-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1948844 ,17190,0,13752,0,11-02-2018,13752,0,0,0,0  ,13752,
3201010001/IF/IAY/2113391,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1994990 ,17190,0,16426,0,11-02-2018,16426,0,0,0,0  ,16426,
3201010001/IF/IAY/2044478,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1724751 ,17190,0,14134,0,07-03-2018,14134,0,0,0,0  ,14134,
3201010001/IF/IAY/4499721,20-06-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5484026 ,19170,0,19170,0,10-08-2020,19170,0,0,0,0  ,19170,
3201010001/IF/IAY/2047205,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1723903 ,17190,0,17190,0,25-01-2018,17190,0,0,0,0  ,17190,
3201010001/IF/IAY/2044274,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1885327 ,17190,0,16044,0,11-02-2018,16044,0,0,0,0  ,16044,
3201010001/IF/IAY/2042673,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1902286 ,17190,0,17190,0,11-02-2018,17190,0,0,0,0  ,17190,
3201010001/IF/IAY/2044327,25-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1911832 ,17190,0,14325,0,11-02-2018,14325,0,0,0,0  ,14325,
