assetid,assetname,classofasset,schemename,schemecode,sanctiondate,wage,semiskilled,skilled,material,Total Material,contingency,total,mandays
32006400359,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1010762,3201010001/IF/IAY/3249920,05-12-2019,15740,0,0,0,0,0  ,15740,
32006400360,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1013607,3201010001/IF/IAY/3249925,05-12-2019,15323,0,0,0,0,0  ,15323,
32006400350,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2894065,3201010001/IF/IAY/3249903,05-12-2019,14919,0,0,0,0,0  ,14919,
32006400347,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3177960,3201010001/IF/IAY/3249896,05-12-2019,14919,0,0,0,0,0  ,14919,
32006400349,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3124374,3201010001/IF/IAY/3249902,05-12-2019,14919,0,0,0,0,0  ,14919,
32006400356,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2788963,3201010001/IF/IAY/3249915,25-10-2019,14919,0,0,0,0,0  ,14919,
32006400369,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3228973,3201010001/IF/IAY/3249940,05-12-2019,14919,0,0,0,0,0  ,14919,
32006400353,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2944875,3201010001/IF/IAY/3249909,05-12-2019,14919,0,0,0,0,0  ,14919,
32006400366,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3032924,3201010001/IF/IAY/3249937,05-12-2019,14919,0,0,0,0,0  ,14919,
32006400447,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2804695,3201010001/IF/IAY/3249954,05-12-2019,14919,0,0,0,0,0  ,14919,
32006400364,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2802101,3201010001/IF/IAY/3249934,25-10-2019,14919,0,0,0,0,0  ,14919,
32006400361,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3362672,3201010001/IF/IAY/3249926,05-12-2019,16829,0,0,0,0,0  ,16829,
32006400727,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3079491,3201010001/IF/IAY/3249980,05-12-2019,14919,0,0,0,0,0  ,14919,
32006400453,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3029239,3201010001/IF/IAY/3249965,05-12-2019,14919,0,0,0,0,0  ,14919,
32006400457,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5088265,3201010001/IF/IAY/3249973,05-12-2019,14711,0,0,0,0,0  ,14711,
32006400346,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3062073,3201010001/IF/IAY/3249894,05-12-2019,14919,0,0,0,0,0  ,14919,
32006400731,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2773605,3201010001/IF/IAY/3266128,25-10-2019,14919,0,0,0,0,0  ,14919,
32006400343,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2751351,3201010001/IF/IAY/3249893,05-12-2019,14919,0,0,0,0,0  ,14919,
32006400742,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2895847,3201010001/IF/IAY/3266159,05-12-2019,14919,0,0,0,0,0  ,14919,
32006400749,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2885082,3201010001/IF/IAY/3266182,05-12-2019,14919,0,0,0,0,0  ,14919,
32006400751,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3057463,3201010001/IF/IAY/3266188,05-12-2019,14919,0,0,0,0,0  ,14919,
32006400459,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2124519,3201010001/IF/IAY/3249975,05-12-2019,16130,0,0,0,0,0  ,16130,
32006400739,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2926593,3201010001/IF/IAY/3266152,05-12-2019,14919,0,0,0,0,0  ,14919,
32006489610,Re-Excavation of khal,Renovation of Flood/ Diversion Channel for Comm,Re-excavation of Petua from Jhorer Math to Jalangi River at sansad-XVIII,3201010001/FP/320201060515728,22-10-2019,49926,0,1719,0,1719,0  ,51645,
32006400372,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2800304,3201010001/IF/IAY/3249949,05-12-2019,14919,0,0,0,0,0  ,14919,
32006400339,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3092709,3201010001/IF/IAY/3249885,05-12-2019,14919,0,0,0,0,0  ,14919,
32006400734,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3024390,3201010001/IF/IAY/3266129,05-12-2019,14919,0,0,0,0,0  ,14919,
32006489661,farm pond,Construction of Farm Ponds for Individuals,Excavation of farm pond of Shyam Shankar Mondal at Iswarchandrapur,3201010001/IF/321002040981459,24-10-2019,215850,4297.5,4395,0,8692.5,0  ,224542.5,
32006489642,Rural Road,Construction of WBM Roads for Community,Const. of Brick soling & earthern Road from Sadhur Ashram to Laxman Ghosh at Bahirdwip,3201010001/RC/320201060541240,25-10-2019,58380,0,2578.5,3500,6078.5,0  ,64458.5,
32006541279,RURAL ROAD,Construction of WBM Roads for Community,Construction of brick  soling road and earth work from L O Dayla Sk  to Kabarsthan at Dwipchandrapur,3201010001/RC/320201060550164,06-01-2020,154600,0,8595,3500,12095,0  ,166695,
32006489621,farm pond,Construction of Farm Ponds for Individuals,"Excavation of farm pond of Nepal Dhali, S/O- Naren Dhali at Dwipchandrapur",3201010001/IF/321002040981440,07-06-2019,246610,0,12501,0,12501,0  ,259111,
32006541277,RURAL ROAD,Construction of WBM Roads for Community,Const of brick soling road and earth work from L O Bhagirath Ghosh to Panchananatala at  IX,3201010001/RC/320201060548029,13-12-2019,187520,0,7566,3500,11066,0  ,198586,
32006541291,RURAL ROAD,Construction of WBM Roads for Community,Construction of brick  soling road and earth work from Basu Mohanta to  Baman ghat at sansad XV,3201010001/RC/320201060545704,12-12-2019,353090,0,11016,0,11016,0  ,364106,
32006541278,RURAL ROAD,Construction of WBM Roads for Community,Const of brick  soling road and earth work from L O Alihim Sk  to Kabarsthan at Dwipchandrapur,3201010001/RC/320201060550163,06-01-2020,140130,0,8022,3500,11522,0  ,151652,
32006541284,FARM POND,Construction of Farm Ponds for Individuals,Excavation of pond L O TAPAS KUMAR SARKAR at DWIPCHANDRAPUR,3201010001/IF/321002041198677,02-10-2020,432390,0,20808,0,20808,0  ,453198,
32006489648,farm pond,Construction of Farm Ponds for Individuals,Excavation of farm pond of Biswanath Biswas at Iswarchandrapur,3201010001/IF/321002040981451,26-10-2019,184740,0,9168,0,9168,0  ,193908,
32006691730,Pond,Renovtion of Community Ponds for Comm,EXCAVATION OF Farm Pond of Priyalal Dutta at Belpukur,3201010001/WH/203030438789,06-12-2018,367777,0,11460,3500,14960,0  ,382737,
32006691741,Road,Construction of WBM Roads for Community,Construction of brick  soling road and earth work fromKesto Ghosh to L O Rabin Ghosh at sansad XII,3201010001/RC/320201060547017,13-12-2019,189216,0,8178,3500,11678,0  ,200894,
32006691749,Road,Construction of WBM Roads for Community,Construction of brick  soling road and earth work from Nakjola Kalitala to L/O Monmila Ghosh at IX,3201010001/RC/320201060546065,25-12-2019,147460,0,7533,0,7533,0  ,154993,
32006691719,Pond,Repair & maint of Fisheries Ponds for Comm,"Excavation of farm pond of Nepal Dhali, S/O- Naren Dhali at Dwipchandrapur",3201010001/WC/321002040860218,19-06-2019,71170,0,3151.5,3500,6651.5,0  ,77821.5,
32006691754,Road,Construction of WBM Roads for Community,Const. of Brick soaling road & earth work from Laxman Ghosh to Ranjit Ghosh at Bahirdwip,3201010001/RC/320201060541239,24-10-2019,52500,0,3438,0,3438,0  ,55938,
32006691767,Pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2870456,3201010001/IF/IAY/3295112,17-12-2019,17544,0,0,0,0,0  ,17544,
32006691725,Pond,Construction of Fisheries Ponds for Community,Excavation of Farm pond of Bhagirath Ghosh at Belpukur,3201010001/WC/321002040879360,06-01-2020,290251,0,14325,0,14325,0  ,304576,
32006400451,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2471277,3201010001/IF/IAY/3249964,25-10-2019,14516,0,0,0,0,0  ,14516,
32006720572,anganwadi,AWC,CONST.OF NEWANGANWARI CENTRE AT SARATPALLY PRY. SCHOOL AT SANSAD NO-II,3201010001/AV/34040935373,20-04-2017,53052,0,0,358602,358602,0  ,411654,
32006609351,Flood control,Renovation of Flood/ Diversion Channel for Comm,Re-Excavation of Jhorer ather Khal from Kuddus Mondal to Kadu Mallick at Sansad XVIII,3201010001/FP/320201060575997,02-12-2020,366593,0,0,0,0,0  ,366593,
32006720544,anganwadi centre,AWC,CONST.OF NEWANGANWARI CENTRE AT ISWARCHANDRAPUR AT SANSAD NO-VI,3201010001/AV/34040935377,20-04-2017,48773,0,0,315609.42,315609.42,0  ,364382.42,
32006720642,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3236126,3201010001/IF/IAY/3281745,05-12-2019,14919,0,0,0,0,0  ,14919,
32006691783,Pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3641042,3201010001/IF/IAY/3249921,05-12-2019,16334,0,0,0,0,0  ,16334,
32006720648,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3172003,3201010001/IF/IAY/3281749,05-12-2019,14919,0,0,0,0,0  ,14919,
32006720620,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3170240,3201010001/IF/IAY/3266150,05-12-2019,15114,0,0,0,0,0  ,15114,
32006720669,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3239044,3201010001/IF/IAY/3281781,05-12-2019,14594,0,0,0,0,0  ,14594,
32006720682,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2765316,3201010001/IF/IAY/3281799,05-12-2019,14919,0,0,0,0,0  ,14919,
32006720675,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2869057,3201010001/IF/IAY/3281784,05-12-2019,14919,0,0,0,0,0  ,14919,
32006720709,pond,Renovtion of Community Ponds for Comm,EXCAVATION OF FARM POND OF GOBARDHAN MONDAL AT SANSAD -VI,3201010001/WH/203030438836,17-12-2018,352650,4870.5,18909,0,23779.5,0  ,376429.5,
32006720656,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3059257,3201010001/IF/IAY/3281769,05-12-2019,14919,0,0,0,0,0  ,14919,
32006720700,earth work,Construction of WBM Roads for Community,Construction of brick  soling road and earth work from khaler dhar to L O Bidhan Ghosh at sansad XII,3201010001/RC/320201060547019,13-12-2019,285266,0,17547,3500,21047,0  ,306313,
32006850504,farm pond,Construction of Farm Ponds for Individuals,"Excavation of farm pond of Sridam Majumder, S/O- Panchanan Majumder at Iswarchandrapur",3201010001/IF/321002040981448,27-06-2019,59730,1836,3672,0,5508,0  ,65238,
32006851256,PMAY,Houses (State Scheme),Construction of IAY Building of Individual beneficiaries (JHANA SK) at Belpukur G.P. sansad-XV,3201010001/IF/22012034363026,25-05-2016,14776,0,0,0,0,0  ,14776,
32006720661,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3172508,3201010001/IF/IAY/3281775,05-12-2019,14919,0,0,0,0,0  ,14919,
32006988805,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2738942,3201010001/IF/IAY/3249935,05-12-2019,16455,0,0,0,0,0  ,16455,
32006988823,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2699609,3201010001/IF/IAY/3249946,05-12-2019,17025,0,0,0,0,0  ,17025,
32006988781,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2750681,3201010001/IF/IAY/3249897,25-10-2019,7479,0,0,0,0,0  ,7479,
32006988883,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1994767,3201010001/IF/IAY/3266148,25-10-2019,15027,0,0,0,0,0  ,15027,
32006720631,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3103564,3201010001/IF/IAY/3266203,05-12-2019,14919,0,0,0,0,0  ,14919,
32006988836,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2750668,3201010001/IF/IAY/3249952,25-10-2019,14160,0,0,0,0,0  ,14160,
32006691775,Pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3987225,3201010001/IF/IAY/3281760,05-12-2019,16320,0,0,0,0,0  ,16320,
32006988893,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3054833,3201010001/IF/IAY/3266158,05-12-2019,15249,0,0,0,0,0  ,15249,
32006988905,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3061437,3201010001/IF/IAY/3266167,05-12-2019,16242,0,0,0,0,0  ,16242,
32006988875,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1433172,3201010001/IF/IAY/3266134,25-10-2019,16455,0,0,0,0,0  ,16455,
32006988913,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2264771,3201010001/IF/IAY/3266177,05-12-2019,17897,0,0,0,0,0  ,17897,
32007074207,Rural Road,Block Plantation of Forestry-in Fields-Community,Const of brick soling road earth work with Plantation  from  Goutam Sarkar  to  Kala bairagi at I,3201010001/DP/321002040956004,04-09-2020,174383,0,3978,0,3978,0  ,178361,
32007074930,Rural Road,Boundary Line Plantation-Horticulture -Community,PLANTATION WITH SOALING ROAD FROM MANOWARA BIBI TO PACCA ROAD AT DWIPCHANDRAPUR,3201010001/DP/321002040963092,09-10-2020,103700,0,6732,0,6732,0  ,110432,
32007074469,Rural Road,Boundary Line Plantation of Forestry-Community,PLANTATION AND EARTH WORK FROM SAMSER MALLICK TO PACCA ROAD AT DWIPCHANDRAPUR,3201010001/DP/321002040962671,07-10-2020,99110,0,6120,0,6120,0  ,105230,
32007074542,Rural Road,Boundary Line Plantation-Farm Forestry-Community,PLANTATION WITH SOALING ROAD FROM FAJLU RAHAMAN SK TO PACCA ROAD AT DWIPCHANDRAPUR,3201010001/DP/321002040963090,09-10-2020,111430,0,8262,0,8262,0  ,119692,
32007075053,Rural Road,Boundary Line Plantation-Farm Forestry-Community,Plantation with Earthern Road from Baman ghat to Atehar Mallick at Sansad No XV,3201010001/DP/321002040963926,10-11-2020,153000,0,0,0,0,0  ,153000,
32007074790,Rural Road,Boundary Line Plantation of Forestry-Community,PLANTATION WITH SOALING ROAD FROM CHHATKA SK TO CONCREATE ROAD AT DWIPCHANDRAPUR,3201010001/DP/321002040963091,17-10-2020,35700,0,3060,0,3060,0  ,38760,
32007075009,Rural Road,Boundary Line Plantation-Horticulture -Community,Plantation with Earthern Road from Pacca Road to Sariyat Mondal at Sansad No XVI,3201010001/DP/321002040963923,14-10-2020,170000,0,0,0,0,0  ,170000,
32007075137,Rural Road,Block Plantation-Sericulture- in Fields-Community,Road side plantation with soaling road from Bamanghat to Duku at Sansad no XV,3201010001/DP/321002040966894,06-11-2020,140080,0,0,0,0,0  ,140080,
32007074331,Rural Road,Boundary Line Plantation-Horticulture -Community,Plantation with  brick soling road and earth work  from  H O NILMNI SATRAto L O VAGIRATH SATRA AT VI,3201010001/DP/321002040959825,25-09-2020,207060,0,0,0,0,0  ,207060,
32006988813,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3182024,3201010001/IF/IAY/3249943,05-12-2019,16455,0,0,0,0,0  ,16455,
32007074272,Rural Road,Boundary Line Plantation-Farm Forestry-Community,Brick soling road and earth work with Plantation  from Surabaddin Mallick to Kalu Sk at XVI,3201010001/DP/321002040956007,16-09-2020,89556,0,0,0,0,0  ,89556,
32007075613,Rural Road,Constr of Flood/ Diversion Channel for Community,Reexcavation of Chulkani Khal from Land of Balai Ghosh to Akbar Biswas at Sondanga,3201010001/FP/320201060567222,12-08-2020,132260,0,0,0,0,0  ,132260,
32007075406,Rural Road,Renovation of Flood/ Diversion Channel for Comm,Reexcavation of  Khal from L O Kishore sANTRA  to Rina Santra at Ishwarchandrapur,3201010001/FP/320201060552005,27-05-2020,408000,0,0,0,0,0  ,408000,
32007075102,Rural Road,Boundary Line Plantation-Horticulture -Community,PLANTATION WITH EARTHERN ROAD FROM DEBPRASAD BISWAS TO PARITOSH SARKAR AT SANSAD III,3201010001/DP/321002040964816,17-10-2020,53040,0,1836,0,1836,0  ,54876,
32006988796,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2898152,3201010001/IF/IAY/3249908,05-12-2019,15249,0,0,0,0,0  ,15249,
32007075205,Rural Road,Boundary Line Plantation of Forestry-Community,Road side plantation with Soaling Road from Janmahammad Sk to Pacca Road at Sansad III,3201010001/DP/321002040967387,12-11-2020,117300,0,5508,0,5508,0  ,122808,
32007075798,farm pond,Construction of Farm Ponds for Individuals,Excavation of Farm Pond of Sabanara Bibi at Dangapara,3201010001/IF/321002041123252,24-05-2020,145890,0,7038,0,7038,0  ,152928,
32007076077,farm pond,Construction of Farm Ponds for Individuals,Excavation of Farm Pond of Rabiuddin Mandal at Sansad XIX,3201010001/IF/321002041231834,30-12-2020,382560,0,0,0,0,0  ,382560,
32007075981,farm pond,Construction of Farm Ponds for Individuals,EXCAVATION OF FARM POND OF TARUN SARKAR AT DWIPCHANDRAPUR,3201010001/IF/321002041227786,15-12-2020,350610,0,0,0,0,0  ,350610,
32007075359,Rural Road,Block Plantation-Farm Forestry in fields for Comm,Roadside Plantation with Earth Work from Faraj sk to Pacca Rasta at Sansad XV,3201010001/DP/321002040973724,02-02-2021,345220,0,0,0,0,0  ,345220,
32007093345,Rural Road,Boundary Line Plantation of Forestry-Community,Road side Plantation with Earth work of Road from Sankar Sarkar to Pacca Rasta at Sansad III,3201010001/DP/321002040969751,08-12-2020,103310,0,0,0,0,0  ,103310,
32007075916,farm pond,Construction of Farm Ponds for Individuals,Excavation of pond L O ABDER SK  at Dwipchandrapur,3201010001/IF/321002041196595,23-09-2020,247860,0,0,0,0,0  ,247860,
32007076226,farm pond,Construction of Farm Ponds for Individuals,Excavation of Farm Pond of Sunil Biswas at Dwipchandrapur,3201010001/IF/321002041237515,05-01-2021,285430,0,0,0,0,0  ,285430,
32007075660,Re-Excavation of khal,Constr of Flood/ Diversion Channel for Community,Reexcavation of Petoya Khal from Land of Ambar Mallick to Fakir Mondal at Sondanga,3201010001/FP/320201060567223,12-08-2020,130390,0,0,0,0,0  ,130390,
32007093526,Re-Excavation of khal,Renovation of Flood/ Diversion Channel for Comm,Reexcavation of  Khal from L O Kopat Bundh  to Barobill at Ishwarchandrapur,3201010001/FP/320201060552006,27-05-2020,400690,0,0,0,0,0  ,400690,
32007093838,farm pond,Construction of Farm Ponds for Individuals,RE EXCAVATION OF POND LO FANTU SK AT SONDANGA  ,3201010001/IF/321002041245469,28-01-2021,387500,0,0,0,0,0  ,387500,
32007093786,farm pond,Construction of Farm Ponds for Individuals,EXCAVATION OF POND OF MADAN MALLICK AT DWIPCHANDAPUR ,3201010001/IF/321002041244193,28-01-2021,299600,0,0,0,0,0  ,299600,
32006988787,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3289481,3201010001/IF/IAY/3249901,05-12-2019,16455,0,0,0,0,0  ,16455,
32007094230,Rural Road,Construction of WBM Roads for Community,Re-Excavation of Khal from L O Jahir Ali Mondal to L O Morsed Ali sk at Sondanga,3201010001/RC/320201060550232,24-01-2020,129370,0,0,0,0,0  ,129370,
32007093964,Rural Road,Construction of WBM Roads for Community,Const of brick  soling road and earth work from H O Ajit Mukherjee to  H O Didar Kanthaliya at XV,3201010001/RC/320201060546337,05-03-2020,343990,0,12240,0,12240,0  ,356230,
32007094025,Rural Road,Construction of WBM Roads for Community,Const of brick  soling road and earth work from Dindayal Ghosh to L O Arabinda Ghosh at Sankarpur,3201010001/RC/320201060547122,13-12-2019,239320,0,5508,0,5508,0  ,244828,
32007106297,farm pond,Boundary Line Plantation of Forestry-Community,PLANTATION WITH EARTHERN ROAD FROM CHAND GHOSH TO MALSHADOA AT SANSAD VI,3201010001/DP/321002040963111,14-10-2020,235450,0,0,0,0,0  ,235450,
32006851062,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2775244,3201010001/IF/IAY/3295096,17-12-2019,16320,0,0,0,0,0  ,16320,
32007095117,Rural Road,Construction of WBM Roads for Community,Construction of brick soling road and earth work from Pucca road  to H/O Sabjel Sk at Dwipchandrapur,3201010001/RC/320201060574551,17-07-2020,120768,0,5508,0,5508,0  ,126276,
32007106326,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3221069,3201010001/IF/IAY/3266170,05-12-2019,14850,0,0,0,0,0  ,14850,
32007297746,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2793726,3201010001/IF/IAY/3266169,05-12-2019,16590,0,0,0,0,0  ,16590,
32007297772,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2621506,3201010001/IF/IAY/3295067,25-10-2019,11355,0,0,0,0,0  ,11355,
32006850584,farm pond,Construction of Farm Ponds for Individuals,Excavation of farm pond of Pinaki Majumder at Iswarchandrapur,3201010001/IF/321002041000854,25-10-2019,130456,1146,5925,0,7071,0  ,137527,
32007106331,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2305691,3201010001/IF/IAY/3295093,17-12-2019,14594,0,0,0,0,0  ,14594,
32007407616,farm pond,Construction of Farm Ponds for Individuals,Excavation of pond L O Ashok Pal at Dwipchandrapur,3201010001/IF/321002041129339,15-02-2021,417450,0,0,0,0,0  ,417450,
32007407624,Re-Excavation of khal,Renovation of Flood/ Diversion Channel for Comm,Re-Excavation of Khal from Charan Santra to Sujanpur at Sansad No VI,3201010001/FP/320201060577314,21-01-2021,435472,0,0,0,0,0  ,435472,
32007407650,farm pond,Construction of Farm Ponds for Individuals,Excavation of Farm pond land lo Kamini kumar Mjumdar at Railbazar,3201010001/IF/321002041244135,28-01-2021,273880,0,0,0,0,0  ,273880,
32007407702,Rural Road,Boundary Line Plantation-Farm Forestry-Community,Roadside plantation with earth work from Muka bhai to Bamanghat at sansad XIII,3201010001/DP/GIS/1358881,19-07-2021,436900,0,0,0,0,0  ,436900,
32007407688,farm pond,Construction of Farm Ponds for Individuals,Excavation of pond L O APCHAR MALLICK  at Dwipchandrapur,3201010001/IF/GIS/1202479,16-07-2021,419520,0,0,0,0,0  ,419520,
32007106340,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2041292,3201010001/IF/IAY/3249913,05-12-2019,13205,0,0,0,0,0  ,13205,
32006720717,pond,Construction of Farm Ponds for Individuals,Excavation of farm pond of Asit Chakroborty at Iswarchandrapur,3201010001/IF/321002040981449,04-11-2019,105460,1836,7630.5,0,9466.5,0  ,114926.5,
32007093399,Rural Road,Boundary Line Plantation of Forestry-Community,Road side Plantation with Earth work of Road from Apchar Mallick to Pacca Rasta at Sansad III,3201010001/DP/321002040969752,08-12-2020,112380,0,0,0,0,0  ,112380,
32007407717,Re-Excavation of khal,Renovation of Flood/ Diversion Channel for Comm,REXCAVATION OF  KHAL FROM ISRAK SK TO KHODAREL MONDAL AT SONDANGA,3201010001/FP/GIS/1206194,11-06-2021,277980,0,0,0,0,0  ,277980,
32006489623,farm pond,Construction of Farm Ponds for Individuals,"Excavation of farm pond of Kanai Ghosh, S/O- Khudiram Ghosh at Balainagar",3201010001/IF/321002040981445,24-10-2019,439475,0,21774,0,21774,0  ,461249,
32007762293,Rural Road,Boundary Line Plantation-Farm Forestry-Community, brick soling road and earth work with Plantation  from Nimtala  to  Choban Sk via Dhalipara at III,3201010001/DP/321002040956006,04-09-2020,210690,0,6732,0,6732,0  ,217422,
32007604124,Re-Excavation of khal,Constr of Flood/ Diversion Channel for Community,Reexcavation of khal from joydeb ghosh to sridam ghosh at polta,3201010001/FP/GIS/1359107,19-07-2021,311850,0,0,0,0,0  ,311850,
32007604090,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4633168,3201010001/IF/IAY/4802028,19-06-2020,19170,0,0,0,0,0  ,19170,
32007604081,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5240169,3201010001/IF/IAY/4508619,09-07-2020,19170,0,0,0,0,0  ,19170,
32006400756,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3134821,3201010001/IF/IAY/3266193,05-12-2019,14919,0,0,0,0,0  ,14919,
32007762320,Rural Road,Block Plantation-Farm Forestry in fields for Comm,PLANTATION with brick soling road and earth work  from   HO PRATIK GHOSH  to JOYDEB GHOSH AT POLTA ,3201010001/DP/321002040959246,24-09-2020,172680,0,0,0,0,0  ,172680,
32006489615,Re-Excavation of khal,Renovation of Flood/ Diversion Channel for Comm,Re-excavation of Petua khal from L/O Narai Biswas to L/O Surabaddin Mallick at sansad-XVI,3201010001/FP/320201060515729,18-11-2019,275645,0,13986,0,13986,0  ,289631,
32007762494,Rural Road,Boundary Line Plantation of Forestry-Community,PLANTATION WITH EARTH WORK ROAD FROM KAJAL DAFADAR TO SWAPAN GHOSH AT SANSAD XII,3201010001/DP/321002040962672,07-10-2020,246030,0,0,0,0,0  ,246030,
